STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_MURDER,CULPABLE_HOMICIDE,RAPE,CUSTODIAL_RAPE,KIDNAPPING_ABDUCTION,DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,RIOTS,CRIMINAL_BREACH_TRUST,CHEATING,ARSON,HURT,DOWRY_DEATHS,ASSAULT_WOMEN,INSULT_WOMEN,CRUELTY_WOMEN,IMPORTATION_GIRLS,DEATH_BY_NEGLIGENCE,OTHER_IPC,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,WOMEN_CRIME_SHARE,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,RAPE_SHARE,KIDNAPPING_SHARE,SOURCE_DATASET,RECORD_ID,YEAR_NORMALIZED,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,MURDER_SHARE,ROBBERY_SHARE,THEFT_SHARE,BURGLARY_SHARE,SERIOUS_VIOLENT_CRIME,CLUSTER
Andhra Pradesh,KARIMNAGAR,2013,101,89,10,57,0,118,3,20,349,771,242,96,120,706,45,2593,39,354,276,670,0,535,1881,8836,1396,752,1385,826,141,0.15799004074241738,0.0851063829787234,0.15674513354459033,0.0064508827523766,0.0133544590312358,DATASET_02_2013,Andhra Pradesh_KARIMNAGAR_2013,0.0,1357,0.006450882752376641,0.013354459031235853,0.011430511543684926,0.0022634676324128564,0.08725667722951562,0.039497510185604344,398,0
Andhra Pradesh,KHAMMAM,2013,103,99,10,100,0,114,6,16,455,887,340,135,52,636,42,2268,15,254,297,768,0,483,3864,10607,1434,702,1704,688,177,0.13519373998303008,0.0661827095314415,0.16064862826435372,0.0094277364004902,0.0107476194965588,DATASET_02_2013,Andhra Pradesh_KHAMMAM_2013,0.0,1419,0.009427736400490242,0.010747619496558876,0.00971056849250495,0.0015084378240784388,0.08362402187234845,0.0428962006222306,448,0
Andhra Pradesh,KRISHNA,2013,56,46,0,58,0,54,0,18,316,579,154,15,31,203,45,2596,14,387,274,708,0,404,1059,6876,1441,619,1067,234,60,0.2095695171611402,0.09002326934264107,0.15517742873763815,0.008435136707388,0.0078534031413612,DATASET_02_2013,Andhra Pradesh_KRISHNA_2013,0.0,1427,0.008435136707388016,0.007853403141361256,0.008144269924374637,0.002617801047120419,0.08420593368237347,0.04595695171611402,232,0
Andhra Pradesh,KURNOOL,2013,127,175,0,26,0,72,12,27,252,565,21,128,16,506,35,2531,11,374,199,203,0,478,1852,7595,813,813,877,522,163,0.10704410796576695,0.10704410796576695,0.11547070441079657,0.0034233048057932,0.0094799210006583,DATASET_02_2013,Andhra Pradesh_KURNOOL_2013,0.0,802,0.0034233048057932852,0.009479921000658328,0.01672152732060566,0.003554970375246873,0.07439104674127715,0.03317972350230415,439,0
Andhra Pradesh,MAHABOOBNAGAR,2013,191,69,31,117,0,90,8,18,394,1207,13,130,52,269,56,2381,33,219,98,234,0,756,1733,8092,701,743,1640,321,186,0.08662876915472072,0.09181908057340583,0.20266930301532377,0.0144587246663371,0.0111220958971824,DATASET_02_2013,Andhra Pradesh_MAHABOOBNAGAR_2013,0.0,668,0.014458724666337124,0.011122095897182402,0.023603559070687098,0.0022244191794364805,0.14915966386554622,0.04869006426099852,524,0
Andhra Pradesh,MEDAK,2013,128,77,6,64,0,44,3,14,414,775,245,45,25,358,58,1970,25,169,73,476,0,733,1591,7054,807,505,1451,383,103,0.11440317550326057,0.07159058690104905,0.20569889424440033,0.0090728664587468,0.0062375956903884,DATASET_02_2013,Andhra Pradesh_MEDAK_2013,0.0,782,0.00907286645874681,0.0062375956903884325,0.01814573291749362,0.001984689537850865,0.10986674227388715,0.05869010490501843,336,0
Andhra Pradesh,NALGONDA,2013,98,100,5,77,0,118,13,27,375,810,244,231,91,499,49,3315,27,367,313,327,0,746,2701,10291,1111,805,1469,590,280,0.10795841026139345,0.0782236906034399,0.14274608881546982,0.0074822660577203,0.0114663298027402,DATASET_02_2013,Andhra Pradesh_NALGONDA_2013,0.0,1084,0.0074822660577203385,0.011466329802740259,0.009522884073462249,0.0026236517345253133,0.0787095520357594,0.03643960742396268,438,0
Andhra Pradesh,NELLORE,2013,99,110,2,26,0,95,4,41,364,1077,323,29,129,223,29,2533,8,263,221,374,0,455,1239,7326,892,640,1809,352,58,0.12175812175812176,0.08736008736008737,0.24692874692874692,0.0035490035490035,0.0129675129675129,DATASET_02_2013,Andhra Pradesh_NELLORE_2013,0.0,884,0.003549003549003549,0.012967512967512968,0.013513513513513514,0.0055965055965055965,0.147010647010647,0.049686049686049685,377,0
Andhra Pradesh,NIZAMABAD,2013,117,56,12,49,0,54,5,18,480,1035,338,84,41,373,60,1796,17,142,295,732,0,572,1720,7662,1235,453,1876,414,144,0.1611850691725398,0.0591229444009397,0.24484468807099974,0.0063951970764813,0.0070477682067345,DATASET_02_2013,Andhra Pradesh_NIZAMABAD_2013,0.0,1218,0.006395197076481336,0.007047768206734534,0.015270164447924823,0.0023492560689115116,0.1350822239624119,0.06264682850430697,311,0
Andhra Pradesh,PRAKASHAM,2013,77,101,6,39,0,65,7,30,238,694,233,93,81,294,27,2274,8,298,26,484,0,492,1061,6399,855,623,1202,375,120,0.13361462728551335,0.09735896233786528,0.1878418502891077,0.0060947022972339,0.0101578371620565,DATASET_02_2013,Andhra Pradesh_PRAKASHAM_2013,0.0,847,0.006094702297233943,0.01015783716205657,0.012033130176590093,0.0046882325363338025,0.10845444600718862,0.03719331145491483,325,0
Andhra Pradesh,RAJAHMUNDRY,2013,14,15,2,14,0,15,1,18,160,314,132,12,22,48,11,757,2,67,68,209,0,136,365,2251,360,146,625,70,23,0.15992892047978677,0.06486006219458018,0.27765437583296315,0.0062194580186583,0.0066637050199911,DATASET_02_2013,Andhra Pradesh_RAJAHMUNDRY_2013,0.0,358,0.006219458018658374,0.006663705019991115,0.006219458018658374,0.007996446023989337,0.13949355841848068,0.07107952021323856,79,0
Andhra Pradesh,RANGA REDDY,2013,80,47,8,37,0,25,1,13,96,173,17,18,9,94,25,626,14,69,23,168,0,182,482,2191,311,280,300,103,43,0.1419443176631675,0.12779552715654952,0.13692377909630304,0.016887266088544,0.0114103149246919,DATASET_02_2013,Andhra Pradesh_RANGA REDDY_2013,0.0,297,0.016887266088544045,0.011410314924691922,0.03651300775901415,0.005933363760839799,0.07895937927886809,0.04381560931081698,211,0
Andhra Pradesh,SECUNDERABAD RLY.,2013,7,2,0,0,0,2,0,1,0,737,0,0,1,11,0,10,0,11,0,0,0,2,60,849,11,23,738,12,0,0.012956419316843345,0.027090694935217905,0.8692579505300353,0.0,0.0023557126030624,DATASET_02_2013,Andhra Pradesh_SECUNDERABAD RLY._2013,0.0,11,0.0,0.002355712603062426,0.008244994110718492,0.001177856301531213,0.8680800942285041,0.0,12,1
Andhra Pradesh,SRIKAKULAM,2013,35,49,1,42,0,26,1,11,190,307,72,22,15,153,31,1124,3,207,129,361,0,319,1814,4841,742,372,581,168,53,0.15327411691799214,0.07684362734972114,0.12001652551125801,0.0086758934104523,0.0053707911588514,DATASET_02_2013,Andhra Pradesh_SRIKAKULAM_2013,0.0,739,0.008675893410452386,0.005370791158851477,0.007229911175376988,0.002272257797975625,0.06341664945259244,0.03924808923776079,165,0
Andhra Pradesh,TIRUPATHI URBAN,2013,26,21,1,10,0,22,0,15,190,827,326,22,3,197,4,565,7,45,31,133,0,200,502,2821,226,140,1358,200,26,0.08011343495214462,0.04962779156327544,0.4813895781637717,0.0035448422545196,0.0077986529599432,DATASET_02_2013,Andhra Pradesh_TIRUPATHI URBAN_2013,0.0,219,0.003544842254519674,0.0077986529599432825,0.009216589861751152,0.005317263381779511,0.29315845444877703,0.06735200283587381,95,0
Andhra Pradesh,VIJAYAWADA CITY,2013,29,55,8,48,0,72,2,66,323,2173,783,6,124,459,24,1955,12,249,456,1227,0,325,1359,8978,1992,529,3347,583,30,0.221875696146135,0.05892180886611718,0.37280017821341055,0.0053464023167743,0.0080196034751615,DATASET_02_2013,Andhra Pradesh_VIJAYAWADA CITY_2013,0.0,1980,0.005346402316774337,0.008019603475161506,0.0032301180663844953,0.007351303185564714,0.24203608821563824,0.03597683225662731,280,0
Andhra Pradesh,VIJAYAWADA RLY.,2013,6,2,0,1,0,1,3,9,0,625,0,1,1,3,0,11,2,6,5,0,0,0,44,773,14,28,637,4,1,0.018111254851228976,0.03622250970245795,0.8240620957309185,0.001293661060802,0.001293661060802,DATASET_02_2013,Andhra Pradesh_VIJAYAWADA RLY._2013,0.0,12,0.00129366106080207,0.00129366106080207,0.007761966364812419,0.01164294954721863,0.8085381630012937,0.0,22,1
Andhra Pradesh,VISAKHA RURAL,2013,46,41,1,32,0,30,1,5,132,329,31,46,6,113,27,1137,8,139,79,210,0,302,548,3238,468,295,498,119,73,0.1445336627547869,0.09110562075355158,0.15379864113650402,0.0098826436071649,0.0092649783817171,DATASET_02_2013,Andhra Pradesh_VISAKHA RURAL_2013,0.0,460,0.009882643607164917,0.00926497838171711,0.014206300185299567,0.0015441630636195182,0.1016059295861643,0.04076590487955528,156,0
Andhra Pradesh,VISAKHAPATNAM,2013,30,50,1,67,0,58,5,26,355,1203,332,9,64,336,21,1356,8,149,100,548,0,379,2009,6775,872,386,1921,400,30,0.12870848708487084,0.05697416974169742,0.28354243542435426,0.0098892988929889,0.008560885608856,DATASET_02_2013,Andhra Pradesh_VISAKHAPATNAM_2013,0.0,864,0.00988929889298893,0.008560885608856088,0.004428044280442804,0.003837638376383764,0.17756457564575645,0.05239852398523985,237,0
Andhra Pradesh,VIZIANAGARAM,2013,30,38,2,42,0,25,1,7,180,230,2,30,18,124,13,1609,10,165,95,383,0,289,1624,4918,695,310,420,142,43,0.14131760878405855,0.06303375355835705,0.08540056933712892,0.0085400569337128,0.0050833672224481,DATASET_02_2013,Andhra Pradesh_VIZIANAGARAM_2013,0.0,685,0.00854005693371289,0.005083367222448149,0.0061000406669377795,0.0014233428222854819,0.04676697844652298,0.036600244001626675,145,0
Andhra Pradesh,WARANGAL,2013,52,54,4,52,0,63,1,17,256,327,17,140,3,237,0,1789,20,206,10,129,0,290,1769,5421,417,449,618,240,140,0.07692307692307693,0.08282604685482384,0.1140011068068622,0.0095923261390887,0.0116214720531267,DATASET_02_2013,Andhra Pradesh_WARANGAL_2013,0.0,397,0.009592326139088728,0.01162147205312673,0.009592326139088728,0.003135952776240546,0.06032097399003874,0.04722375945397528,243,0
Andhra Pradesh,WARANGAL URBAN,2013,24,20,2,36,0,56,1,18,197,459,179,51,2,363,20,1442,16,127,81,195,0,198,1131,4440,455,284,854,365,71,0.10247747747747747,0.06396396396396396,0.19234234234234235,0.0081081081081081,0.0126126126126126,DATASET_02_2013,Andhra Pradesh_WARANGAL URBAN_2013,0.0,439,0.008108108108108109,0.012612612612612612,0.005405405405405406,0.004054054054054054,0.10337837837837838,0.04436936936936937,157,0
Andhra Pradesh,WEST GODAVARI,2013,85,67,2,123,0,96,5,19,490,1090,311,20,57,446,40,2460,16,342,245,855,0,575,1456,8498,1581,739,1915,503,60,0.18604377500588373,0.08696163803247824,0.22534714050364793,0.0144739938809131,0.0112967757119322,DATASET_02_2013,Andhra Pradesh_WEST GODAVARI_2013,0.0,1565,0.014473993880913156,0.01129677571193222,0.010002353494939985,0.002235820192986585,0.1282654742292304,0.057660626029654036,397,0
Arunachal Pradesh,ANJAW,2013,2,0,0,0,0,0,0,1,2,6,0,0,0,1,0,5,0,0,0,0,0,6,5,28,0,3,9,1,0,0.0,0.10714285714285714,0.32142857142857145,0.0,0.0,DATASET_02_2013,Arunachal Pradesh_ANJAW_2013,0.0,0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.21428571428571427,0.07142857142857142,3,1
Arunachal Pradesh,CHANGLANG,2013,4,2,0,5,0,11,3,9,15,32,3,4,3,5,1,24,0,2,0,1,0,4,64,189,8,36,62,8,5,0.042328042328042326,0.19047619047619047,0.328042328042328,0.0264550264550264,0.0582010582010582,DATASET_02_2013,Arunachal Pradesh_CHANGLANG_2013,0.0,8,0.026455026455026454,0.0582010582010582,0.021164021164021163,0.047619047619047616,0.1693121693121693,0.07936507936507936,34,1
Arunachal Pradesh,DIBANG VALLEY,2013,2,4,0,0,0,2,0,5,10,17,3,1,1,1,1,13,0,2,0,0,0,6,26,91,2,15,35,2,2,0.02197802197802198,0.16483516483516483,0.38461538461538464,0.0,0.0219780219780219,DATASET_02_2013,Arunachal Pradesh_DIBANG VALLEY_2013,0.0,2,0.0,0.02197802197802198,0.02197802197802198,0.054945054945054944,0.18681318681318682,0.10989010989010989,13,1
Arunachal Pradesh,K/KUMEY,2013,2,2,0,0,0,1,0,0,3,4,0,2,2,1,0,10,0,1,0,0,0,1,12,41,1,6,7,3,2,0.024390243902439025,0.14634146341463414,0.17073170731707318,0.0,0.024390243902439,DATASET_02_2013,Arunachal Pradesh_K/KUMEY_2013,0.0,1,0.0,0.024390243902439025,0.04878048780487805,0.0,0.0975609756097561,0.07317073170731707,5,1
Arunachal Pradesh,KAMENG EAST,2013,5,4,0,2,0,16,3,0,12,22,0,2,0,3,0,57,0,6,0,0,0,4,33,169,8,36,37,3,2,0.047337278106508875,0.21301775147928995,0.21893491124260356,0.0118343195266272,0.0946745562130177,DATASET_02_2013,Arunachal Pradesh_KAMENG EAST_2013,0.0,8,0.011834319526627219,0.09467455621301775,0.029585798816568046,0.0,0.1301775147928994,0.07100591715976332,30,1
Arunachal Pradesh,KAMENG WEST,2013,8,0,0,2,0,3,2,2,14,35,12,1,2,1,0,6,0,0,0,0,0,10,78,164,2,17,65,3,1,0.012195121951219513,0.10365853658536585,0.39634146341463417,0.0121951219512195,0.0182926829268292,DATASET_02_2013,Arunachal Pradesh_KAMENG WEST_2013,0.0,2,0.012195121951219513,0.018292682926829267,0.04878048780487805,0.012195121951219513,0.21341463414634146,0.08536585365853659,17,1
Arunachal Pradesh,LOHIT,2013,12,4,0,10,0,29,3,9,18,57,14,7,1,2,2,61,0,10,0,2,0,18,85,330,22,77,101,3,9,0.06666666666666667,0.23333333333333334,0.30606060606060603,0.0303030303030303,0.0878787878787878,DATASET_02_2013,Arunachal Pradesh_LOHIT_2013,0.0,22,0.030303030303030304,0.08787878787878788,0.03636363636363636,0.02727272727272727,0.17272727272727273,0.05454545454545454,67,1
Arunachal Pradesh,LONGDING,2013,2,1,0,1,0,3,0,0,6,11,0,0,0,1,0,23,0,2,0,0,0,2,26,78,3,9,17,1,0,0.038461538461538464,0.11538461538461539,0.21794871794871795,0.0128205128205128,0.0384615384615384,DATASET_02_2013,Arunachal Pradesh_LONGDING_2013,0.0,3,0.01282051282051282,0.038461538461538464,0.02564102564102564,0.0,0.14102564102564102,0.07692307692307693,7,1
Arunachal Pradesh,PAPUM PARE,2013,5,4,1,18,0,44,3,14,46,148,87,3,9,35,7,63,0,24,1,20,0,12,143,600,63,113,298,44,10,0.105,0.18833333333333332,0.49666666666666665,0.03,0.0733333333333333,DATASET_02_2013,Arunachal Pradesh_PAPUM PARE_2013,0.0,63,0.03,0.07333333333333333,0.008333333333333333,0.023333333333333334,0.24666666666666667,0.07666666666666666,89,0
Arunachal Pradesh,RURAL,2013,1,3,1,3,0,9,1,4,5,22,6,2,0,3,1,22,0,5,0,1,0,4,22,109,9,27,38,3,3,0.08256880733944955,0.24770642201834864,0.3486238532110092,0.0275229357798165,0.0825688073394495,DATASET_02_2013,Arunachal Pradesh_RURAL_2013,0.0,9,0.027522935779816515,0.08256880733944955,0.009174311926605505,0.03669724770642202,0.2018348623853211,0.045871559633027525,22,1
Arunachal Pradesh,SIANG EAST,2013,6,0,0,10,0,6,1,7,17,61,11,2,0,5,0,34,0,6,0,1,0,14,47,217,17,36,97,5,2,0.07834101382488479,0.16589861751152074,0.4470046082949309,0.0460829493087557,0.0276497695852534,DATASET_02_2013,Arunachal Pradesh_SIANG EAST_2013,0.0,17,0.04608294930875576,0.027649769585253458,0.027649769585253458,0.03225806451612903,0.28110599078341014,0.07834101382488479,30,1
Arunachal Pradesh,SIANG UPPER,2013,3,1,0,0,0,2,0,2,5,12,1,0,2,1,1,19,0,4,0,0,0,2,15,69,4,12,20,3,1,0.057971014492753624,0.17391304347826086,0.2898550724637681,0.0,0.0289855072463768,DATASET_02_2013,Arunachal Pradesh_SIANG UPPER_2013,0.0,4,0.0,0.028985507246376812,0.043478260869565216,0.028985507246376812,0.17391304347826086,0.07246376811594203,8,1
Arunachal Pradesh,SIANG WEST,2013,4,4,1,7,0,6,3,10,17,34,8,8,2,5,2,65,0,9,2,3,0,35,46,263,21,44,72,7,10,0.07984790874524715,0.16730038022813687,0.2737642585551331,0.026615969581749,0.0228136882129277,DATASET_02_2013,Arunachal Pradesh_SIANG WEST_2013,0.0,21,0.026615969581749048,0.022813688212927757,0.015209125475285171,0.03802281368821293,0.12927756653992395,0.06463878326996197,35,1
Arunachal Pradesh,SUBANSIRI LOWER,2013,4,1,0,5,0,0,1,3,8,18,3,2,0,4,1,27,0,3,0,0,0,0,32,109,8,17,33,4,3,0.07339449541284404,0.1559633027522936,0.30275229357798167,0.0458715596330275,0.0,DATASET_02_2013,Arunachal Pradesh_SUBANSIRI LOWER_2013,0.0,8,0.045871559633027525,0.0,0.03669724770642202,0.027522935779816515,0.1651376146788991,0.07339449541284404,14,1
Arunachal Pradesh,SUBANSIRI UPPER,2013,6,0,0,10,0,5,3,2,5,10,1,1,2,1,6,45,0,8,0,0,0,2,58,164,18,34,21,3,7,0.10975609756097561,0.2073170731707317,0.12804878048780488,0.0609756097560975,0.0304878048780487,DATASET_02_2013,Arunachal Pradesh_SUBANSIRI UPPER_2013,0.0,18,0.06097560975609756,0.03048780487804878,0.036585365853658534,0.012195121951219513,0.06097560975609756,0.03048780487804878,26,1
Arunachal Pradesh,TAWANG,2013,0,0,0,2,0,1,0,0,3,11,0,0,0,1,0,7,0,6,0,1,0,7,8,47,9,9,14,1,0,0.19148936170212766,0.19148936170212766,0.2978723404255319,0.0425531914893617,0.0212765957446808,DATASET_02_2013,Arunachal Pradesh_TAWANG_2013,0.0,9,0.0425531914893617,0.02127659574468085,0.0,0.0,0.23404255319148937,0.06382978723404255,3,1
Arunachal Pradesh,TIRAP,2013,2,5,0,0,0,3,1,7,10,13,4,1,0,2,1,13,0,5,0,0,0,2,28,93,5,23,35,2,2,0.053763440860215055,0.24731182795698925,0.3763440860215054,0.0,0.032258064516129,DATASET_02_2013,Arunachal Pradesh_TIRAP_2013,0.0,5,0.0,0.03225806451612903,0.021505376344086023,0.07526881720430108,0.13978494623655913,0.10752688172043011,18,1
Arunachal Pradesh,UPPER DIBANG VALLEY,2013,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,6,15,0,3,1,1,0,0.0,0.2,0.06666666666666667,0.0,0.0666666666666666,DATASET_02_2013,Arunachal Pradesh_UPPER DIBANG VALLEY_2013,0.0,0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,3,1
Assam,BAKSA,2013,42,3,1,20,0,53,3,11,40,125,64,0,7,23,4,50,1,9,0,32,0,33,311,768,62,142,243,30,4,0.08072916666666667,0.18489583333333334,0.31640625,0.0260416666666666,0.0690104166666666,DATASET_02_2013,Assam_BAKSA_2013,0.0,61,0.026041666666666668,0.06901041666666667,0.0546875,0.014322916666666666,0.16276041666666666,0.052083333333333336,133,0
Assam,BARPETA,2013,46,18,0,148,0,349,20,31,335,433,111,236,168,230,19,159,18,341,0,1016,0,445,4580,8597,1523,953,930,398,255,0.1771548214493428,0.11085262300802605,0.10817727114109574,0.0172153076654646,0.0405955565895079,DATASET_02_2013,Assam_BARPETA_2013,0.0,1505,0.017215307665464696,0.04059555658950797,0.005350703733860649,0.0036059090380365245,0.050366406886123066,0.03896708154007212,612,0
Assam,BIEO,2013,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,DATASET_02_2013,Assam_BIEO_2013,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
Assam,BONGAIGAON,2013,20,2,0,68,0,120,7,8,63,127,65,22,15,39,8,101,9,4,0,100,0,82,769,1565,181,229,270,54,30,0.11565495207667732,0.1463258785942492,0.17252396166134185,0.0434504792332268,0.0766773162939297,DATASET_02_2013,Assam_BONGAIGAON_2013,0.0,172,0.043450479233226834,0.07667731629392971,0.012779552715654952,0.005111821086261981,0.08115015974440895,0.040255591054313096,225,0
Assam,C.I.D.,2013,1,0,0,0,0,0,0,0,0,2,0,0,2,37,0,0,0,0,0,0,0,0,16,58,0,1,2,39,0,0.0,0.017241379310344827,0.034482758620689655,0.0,0.0,DATASET_02_2013,Assam_C.I.D._2013,0.0,0,0.0,0.0,0.017241379310344827,0.0,0.034482758620689655,0.0,1,1
Assam,CACHAR,2013,59,3,0,79,0,227,12,17,206,821,336,226,54,97,52,80,12,25,0,537,0,94,2278,4880,653,422,1392,151,278,0.13381147540983607,0.08647540983606557,0.28524590163934427,0.0161885245901639,0.0465163934426229,DATASET_02_2013,Assam_CACHAR_2013,0.0,641,0.016188524590163934,0.04651639344262295,0.01209016393442623,0.0034836065573770492,0.16823770491803278,0.04221311475409836,397,0
Assam,CHIRANG,2013,33,0,0,30,0,70,2,10,20,76,25,35,10,33,12,5,1,21,0,78,0,17,309,763,130,166,133,43,47,0.17038007863695936,0.21756225425950196,0.1743119266055046,0.0393184796854521,0.091743119266055,DATASET_02_2013,Assam_CHIRANG_2013,0.0,129,0.039318479685452164,0.09174311926605505,0.04325032765399738,0.01310615989515072,0.09960681520314547,0.02621231979030144,145,0
Assam,DARRANG,2013,35,0,0,92,0,147,6,13,145,225,93,66,44,118,5,297,3,239,0,378,0,63,581,2459,712,532,482,162,71,0.2895485969906466,0.21634810898739326,0.19601464009760064,0.0374135827572183,0.0597803985359902,DATASET_02_2013,Assam_DARRANG_2013,0.0,709,0.03741358275721838,0.05978039853599024,0.014233428222854819,0.005286701911346075,0.09150061000406669,0.05896705978039853,293,0
Assam,DHEMAJI,2013,22,17,0,42,0,99,12,24,49,148,53,24,22,47,8,232,1,77,0,85,0,77,410,1397,205,293,286,69,32,0.1467430207587688,0.20973514674302077,0.2047244094488189,0.0300644237652111,0.0708661417322834,DATASET_02_2013,Assam_DHEMAJI_2013,0.0,204,0.030064423765211165,0.07086614173228346,0.015748031496062992,0.01717967072297781,0.10594130279169649,0.03507516105941303,216,0
Assam,DHUBRI,2013,62,48,4,190,0,443,43,30,269,407,112,698,183,303,90,1060,9,452,11,1080,0,77,1387,6857,1742,1272,861,486,788,0.25404695931165233,0.18550386466384716,0.12556511593991543,0.0277089106023042,0.0646055126148461,DATASET_02_2013,Assam_DHUBRI_2013,0.0,1733,0.027708910602304213,0.06460551261484614,0.009041855038646638,0.004375091147732244,0.059355403237567446,0.03922998395799913,820,0
Assam,DIBRUGARH,2013,80,7,7,65,0,149,11,34,123,662,165,16,110,41,20,858,0,151,0,239,0,79,873,3529,455,504,995,151,36,0.12893170869934825,0.14281666194389345,0.28194956078209127,0.0184188155284783,0.0422215925191272,DATASET_02_2013,Assam_DIBRUGARH_2013,0.0,455,0.01841881552847832,0.04222159251912723,0.022669311419665626,0.009634457353357892,0.18758855199773306,0.0348540663077359,353,0
Assam,G.R.P.,2013,13,0,0,0,0,8,1,5,2,156,2,9,1,2,0,0,0,0,0,0,0,0,120,317,0,27,166,3,9,0.0,0.08517350157728706,0.5236593059936908,0.0,0.0252365930599369,DATASET_02_2013,Assam_G.R.P._2013,0.0,0,0.0,0.025236593059936908,0.04100946372239748,0.015772870662460567,0.4921135646687697,0.006309148264984227,27,1
Assam,GOALPARA,2013,70,67,2,73,0,136,18,23,185,249,87,112,0,79,145,137,7,89,0,326,0,106,498,2322,495,478,562,79,257,0.2131782945736434,0.2058570198105082,0.24203273040482343,0.0314384151593453,0.0585701981050818,DATASET_02_2013,Assam_GOALPARA_2013,0.0,488,0.031438415159345395,0.05857019810508183,0.030146425495262703,0.009905254091300603,0.10723514211886305,0.07967269595176572,389,0
Assam,GOLAGHAT,2013,63,42,0,85,0,226,8,51,98,285,117,25,28,50,16,556,3,76,0,284,0,230,717,2844,448,551,559,78,41,0.15752461322081576,0.19374120956399438,0.19655414908579466,0.0298874824191279,0.0794655414908579,DATASET_02_2013,Assam_GOLAGHAT_2013,0.0,445,0.02988748241912799,0.07946554149085795,0.022151898734177215,0.017932489451476793,0.10021097046413502,0.034458509142053444,475,0
Assam,GUWAHATI CITY,2013,61,20,12,103,0,451,10,244,828,2295,1082,52,176,476,8,329,15,207,0,561,0,189,6088,12162,886,1108,4459,652,60,0.0728498602203585,0.09110343693471469,0.3666337773392534,0.008469001808913,0.0370827166584443,DATASET_02_2013,Assam_GUWAHATI CITY_2013,0.0,871,0.008469001808913008,0.037082716658444335,0.005015622430521296,0.020062489722085183,0.18870251603354712,0.06808090774543661,901,0
Assam,HAILAKANDI,2013,14,0,0,60,0,90,1,8,45,150,36,112,16,52,16,17,2,7,0,169,0,33,621,1414,238,180,240,68,128,0.16831683168316833,0.1272984441301273,0.16973125884016974,0.0424328147100424,0.0636492220650636,DATASET_02_2013,Assam_HAILAKANDI_2013,0.0,236,0.042432814710042434,0.06364922206506365,0.009900990099009901,0.005657708628005658,0.10608203677510608,0.03182461103253183,173,0
Assam,HAMREN,2013,11,0,0,14,0,15,0,1,12,18,3,2,6,1,0,0,0,0,0,0,0,0,168,248,14,41,34,7,2,0.056451612903225805,0.16532258064516128,0.13709677419354838,0.0564516129032258,0.0604838709677419,DATASET_02_2013,Assam_HAMREN_2013,0.0,14,0.056451612903225805,0.06048387096774194,0.04435483870967742,0.004032258064516129,0.07258064516129033,0.04838709677419355,41,1
Assam,JORHAT,2013,67,18,3,79,0,197,2,33,166,510,199,25,73,166,18,545,0,117,0,307,0,103,1046,3478,503,516,910,239,43,0.14462334675100633,0.14836112708453134,0.261644623346751,0.0227142035652673,0.0566417481311098,DATASET_02_2013,Assam_JORHAT_2013,0.0,503,0.022714203565267394,0.05664174813110983,0.01926394479585969,0.00948821161587119,0.1466359976998275,0.04772857964347326,399,0
Assam,KAMRUP,2013,41,17,2,66,0,172,3,24,206,463,163,97,77,62,3,196,3,86,0,305,0,146,1339,3310,460,411,859,139,100,0.13897280966767372,0.12416918429003021,0.2595166163141994,0.0199395770392749,0.0519637462235649,DATASET_02_2013,Assam_KAMRUP_2013,0.0,457,0.019939577039274924,0.051963746223564956,0.012386706948640483,0.0072507552870090634,0.13987915407854984,0.062235649546827795,325,0
Assam,KARBI ANGLONG,2013,23,15,0,8,0,58,7,9,43,96,62,25,21,15,71,43,0,16,0,39,0,75,71,637,63,136,217,36,96,0.0989010989010989,0.21350078492935637,0.34065934065934067,0.0125588697017268,0.0910518053375196,DATASET_02_2013,Assam_KARBI ANGLONG_2013,0.0,63,0.012558869701726845,0.09105180533751962,0.03610675039246468,0.0141287284144427,0.15070643642072212,0.06750392464678179,120,0
Assam,KARIMGANJ,2013,39,11,0,44,0,115,12,10,132,183,19,67,22,46,23,20,9,9,0,266,0,28,1375,2411,328,240,356,68,90,0.13604313562836998,0.09954375777685608,0.14765657403566984,0.0182496889257569,0.0476980506014102,DATASET_02_2013,Assam_KARIMGANJ_2013,0.0,319,0.018249688925756947,0.047698050601410205,0.016175860638739114,0.00414765657403567,0.07590211530485276,0.054749066777270844,231,0
