STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_MURDER,CULPABLE_HOMICIDE,RAPE,CUSTODIAL_RAPE,KIDNAPPING_ABDUCTION,DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,RIOTS,CRIMINAL_BREACH_TRUST,CHEATING,ARSON,HURT,DOWRY_DEATHS,ASSAULT_WOMEN,INSULT_WOMEN,CRUELTY_WOMEN,IMPORTATION_GIRLS,DEATH_BY_NEGLIGENCE,OTHER_IPC,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,WOMEN_CRIME_SHARE,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,RAPE_SHARE,KIDNAPPING_SHARE,SOURCE_DATASET
Andhra Pradesh,VIZIANAGARAM,2013,30,38,2,42,0,25,1,7,180,230,2,30,18,124,13,1609,10,165,95,383,0,289,1624,4918,695,310,420,142,43,0.14131760878405855,0.06303375355835705,0.08540056933712892,0.00854005693371289,0.005083367222448149,DATASET_02_2013
Andhra Pradesh,WARANGAL,2013,52,54,4,52,0,63,1,17,256,327,17,140,3,237,0,1789,20,206,10,129,0,290,1769,5421,417,449,618,240,140,0.07692307692307693,0.08282604685482384,0.1140011068068622,0.009592326139088728,0.01162147205312673,DATASET_02_2013
Andhra Pradesh,WARANGAL URBAN,2013,24,20,2,36,0,56,1,18,197,459,179,51,2,363,20,1442,16,127,81,195,0,198,1131,4440,455,284,854,365,71,0.10247747747747747,0.06396396396396396,0.19234234234234235,0.008108108108108109,0.012612612612612612,DATASET_02_2013
Andhra Pradesh,WEST GODAVARI,2013,85,67,2,123,0,96,5,19,490,1090,311,20,57,446,40,2460,16,342,245,855,0,575,1456,8498,1581,739,1915,503,60,0.18604377500588373,0.08696163803247824,0.22534714050364793,0.014473993880913156,0.01129677571193222,DATASET_02_2013
Arunachal Pradesh,ANJAW,2013,2,0,0,0,0,0,0,1,2,6,0,0,0,1,0,5,0,0,0,0,0,6,5,28,0,3,9,1,0,0.0,0.10714285714285714,0.32142857142857145,0.0,0.0,DATASET_02_2013
Arunachal Pradesh,CHANGLANG,2013,4,2,0,5,0,11,3,9,15,32,3,4,3,5,1,24,0,2,0,1,0,4,64,189,8,36,62,8,5,0.042328042328042326,0.19047619047619047,0.328042328042328,0.026455026455026454,0.0582010582010582,DATASET_02_2013
Arunachal Pradesh,DIBANG VALLEY,2013,2,4,0,0,0,2,0,5,10,17,3,1,1,1,1,13,0,2,0,0,0,6,26,91,2,15,35,2,2,0.02197802197802198,0.16483516483516483,0.38461538461538464,0.0,0.02197802197802198,DATASET_02_2013
Arunachal Pradesh,K/KUMEY,2013,2,2,0,0,0,1,0,0,3,4,0,2,2,1,0,10,0,1,0,0,0,1,12,41,1,6,7,3,2,0.024390243902439025,0.14634146341463414,0.17073170731707318,0.0,0.024390243902439025,DATASET_02_2013
Arunachal Pradesh,KAMENG EAST,2013,5,4,0,2,0,16,3,0,12,22,0,2,0,3,0,57,0,6,0,0,0,4,33,169,8,36,37,3,2,0.047337278106508875,0.21301775147928995,0.21893491124260356,0.011834319526627219,0.09467455621301775,DATASET_02_2013
Arunachal Pradesh,KAMENG WEST,2013,8,0,0,2,0,3,2,2,14,35,12,1,2,1,0,6,0,0,0,0,0,10,78,164,2,17,65,3,1,0.012195121951219513,0.10365853658536585,0.39634146341463417,0.012195121951219513,0.018292682926829267,DATASET_02_2013
Arunachal Pradesh,LOHIT,2013,12,4,0,10,0,29,3,9,18,57,14,7,1,2,2,61,0,10,0,2,0,18,85,330,22,77,101,3,9,0.06666666666666667,0.23333333333333334,0.30606060606060603,0.030303030303030304,0.08787878787878788,DATASET_02_2013
Arunachal Pradesh,LONGDING,2013,2,1,0,1,0,3,0,0,6,11,0,0,0,1,0,23,0,2,0,0,0,2,26,78,3,9,17,1,0,0.038461538461538464,0.11538461538461539,0.21794871794871795,0.01282051282051282,0.038461538461538464,DATASET_02_2013
Arunachal Pradesh,PAPUM PARE,2013,5,4,1,18,0,44,3,14,46,148,87,3,9,35,7,63,0,24,1,20,0,12,143,600,63,113,298,44,10,0.105,0.18833333333333332,0.49666666666666665,0.03,0.07333333333333333,DATASET_02_2013
Arunachal Pradesh,RURAL,2013,1,3,1,3,0,9,1,4,5,22,6,2,0,3,1,22,0,5,0,1,0,4,22,109,9,27,38,3,3,0.08256880733944955,0.24770642201834864,0.3486238532110092,0.027522935779816515,0.08256880733944955,DATASET_02_2013
Arunachal Pradesh,SIANG EAST,2013,6,0,0,10,0,6,1,7,17,61,11,2,0,5,0,34,0,6,0,1,0,14,47,217,17,36,97,5,2,0.07834101382488479,0.16589861751152074,0.4470046082949309,0.04608294930875576,0.027649769585253458,DATASET_02_2013
Arunachal Pradesh,SIANG UPPER,2013,3,1,0,0,0,2,0,2,5,12,1,0,2,1,1,19,0,4,0,0,0,2,15,69,4,12,20,3,1,0.057971014492753624,0.17391304347826086,0.2898550724637681,0.0,0.028985507246376812,DATASET_02_2013
Arunachal Pradesh,SIANG WEST,2013,4,4,1,7,0,6,3,10,17,34,8,8,2,5,2,65,0,9,2,3,0,35,46,263,21,44,72,7,10,0.07984790874524715,0.16730038022813687,0.2737642585551331,0.026615969581749048,0.022813688212927757,DATASET_02_2013
Arunachal Pradesh,SUBANSIRI LOWER,2013,4,1,0,5,0,0,1,3,8,18,3,2,0,4,1,27,0,3,0,0,0,0,32,109,8,17,33,4,3,0.07339449541284404,0.1559633027522936,0.30275229357798167,0.045871559633027525,0.0,DATASET_02_2013
Arunachal Pradesh,SUBANSIRI UPPER,2013,6,0,0,10,0,5,3,2,5,10,1,1,2,1,6,45,0,8,0,0,0,2,58,164,18,34,21,3,7,0.10975609756097561,0.2073170731707317,0.12804878048780488,0.06097560975609756,0.03048780487804878,DATASET_02_2013
Arunachal Pradesh,TAWANG,2013,0,0,0,2,0,1,0,0,3,11,0,0,0,1,0,7,0,6,0,1,0,7,8,47,9,9,14,1,0,0.19148936170212766,0.19148936170212766,0.2978723404255319,0.0425531914893617,0.02127659574468085,DATASET_02_2013
Arunachal Pradesh,TIRAP,2013,2,5,0,0,0,3,1,7,10,13,4,1,0,2,1,13,0,5,0,0,0,2,28,93,5,23,35,2,2,0.053763440860215055,0.24731182795698925,0.3763440860215054,0.0,0.03225806451612903,DATASET_02_2013
Arunachal Pradesh,UPPER DIBANG VALLEY,2013,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,6,15,0,3,1,1,0,0.0,0.2,0.06666666666666667,0.0,0.06666666666666667,DATASET_02_2013
Assam,BAKSA,2013,42,3,1,20,0,53,3,11,40,125,64,0,7,23,4,50,1,9,0,32,0,33,311,768,62,142,243,30,4,0.08072916666666667,0.18489583333333334,0.31640625,0.026041666666666668,0.06901041666666667,DATASET_02_2013
Assam,BARPETA,2013,46,18,0,148,0,349,20,31,335,433,111,236,168,230,19,159,18,341,0,1016,0,445,4580,8597,1523,953,930,398,255,0.1771548214493428,0.11085262300802605,0.10817727114109574,0.017215307665464696,0.04059555658950797,DATASET_02_2013
Assam,BIEO,2013,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,DATASET_02_2013
Assam,BONGAIGAON,2013,20,2,0,68,0,120,7,8,63,127,65,22,15,39,8,101,9,4,0,100,0,82,769,1565,181,229,270,54,30,0.11565495207667732,0.1463258785942492,0.17252396166134185,0.043450479233226834,0.07667731629392971,DATASET_02_2013
Assam,C.I.D.,2013,1,0,0,0,0,0,0,0,0,2,0,0,2,37,0,0,0,0,0,0,0,0,16,58,0,1,2,39,0,0.0,0.017241379310344827,0.034482758620689655,0.0,0.0,DATASET_02_2013
Assam,CACHAR,2013,59,3,0,79,0,227,12,17,206,821,336,226,54,97,52,80,12,25,0,537,0,94,2278,4880,653,422,1392,151,278,0.13381147540983607,0.08647540983606557,0.28524590163934427,0.016188524590163934,0.04651639344262295,DATASET_02_2013
Assam,CHIRANG,2013,33,0,0,30,0,70,2,10,20,76,25,35,10,33,12,5,1,21,0,78,0,17,309,763,130,166,133,43,47,0.17038007863695936,0.21756225425950196,0.1743119266055046,0.039318479685452164,0.09174311926605505,DATASET_02_2013
Assam,DARRANG,2013,35,0,0,92,0,147,6,13,145,225,93,66,44,118,5,297,3,239,0,378,0,63,581,2459,712,532,482,162,71,0.2895485969906466,0.21634810898739326,0.19601464009760064,0.03741358275721838,0.05978039853599024,DATASET_02_2013
Assam,DHEMAJI,2013,22,17,0,42,0,99,12,24,49,148,53,24,22,47,8,232,1,77,0,85,0,77,410,1397,205,293,286,69,32,0.1467430207587688,0.20973514674302077,0.2047244094488189,0.030064423765211165,0.07086614173228346,DATASET_02_2013
Assam,DHUBRI,2013,62,48,4,190,0,443,43,30,269,407,112,698,183,303,90,1060,9,452,11,1080,0,77,1387,6857,1742,1272,861,486,788,0.25404695931165233,0.18550386466384716,0.12556511593991543,0.027708910602304213,0.06460551261484614,DATASET_02_2013
Assam,DIBRUGARH,2013,80,7,7,65,0,149,11,34,123,662,165,16,110,41,20,858,0,151,0,239,0,79,873,3529,455,504,995,151,36,0.12893170869934825,0.14281666194389345,0.28194956078209127,0.01841881552847832,0.04222159251912723,DATASET_02_2013
Assam,G.R.P.,2013,13,0,0,0,0,8,1,5,2,156,2,9,1,2,0,0,0,0,0,0,0,0,120,317,0,27,166,3,9,0.0,0.08517350157728706,0.5236593059936908,0.0,0.025236593059936908,DATASET_02_2013
Assam,GOALPARA,2013,70,67,2,73,0,136,18,23,185,249,87,112,0,79,145,137,7,89,0,326,0,106,498,2322,495,478,562,79,257,0.2131782945736434,0.2058570198105082,0.24203273040482343,0.031438415159345395,0.05857019810508183,DATASET_02_2013
Assam,GOLAGHAT,2013,63,42,0,85,0,226,8,51,98,285,117,25,28,50,16,556,3,76,0,284,0,230,717,2844,448,551,559,78,41,0.15752461322081576,0.19374120956399438,0.19655414908579466,0.02988748241912799,0.07946554149085795,DATASET_02_2013
Assam,GUWAHATI CITY,2013,61,20,12,103,0,451,10,244,828,2295,1082,52,176,476,8,329,15,207,0,561,0,189,6088,12162,886,1108,4459,652,60,0.0728498602203585,0.09110343693471469,0.3666337773392534,0.008469001808913008,0.037082716658444335,DATASET_02_2013
Assam,HAILAKANDI,2013,14,0,0,60,0,90,1,8,45,150,36,112,16,52,16,17,2,7,0,169,0,33,621,1414,238,180,240,68,128,0.16831683168316833,0.1272984441301273,0.16973125884016974,0.042432814710042434,0.06364922206506365,DATASET_02_2013
Assam,HAMREN,2013,11,0,0,14,0,15,0,1,12,18,3,2,6,1,0,0,0,0,0,0,0,0,168,248,14,41,34,7,2,0.056451612903225805,0.16532258064516128,0.13709677419354838,0.056451612903225805,0.06048387096774194,DATASET_02_2013
Assam,JORHAT,2013,67,18,3,79,0,197,2,33,166,510,199,25,73,166,18,545,0,117,0,307,0,103,1046,3478,503,516,910,239,43,0.14462334675100633,0.14836112708453134,0.261644623346751,0.022714203565267394,0.05664174813110983,DATASET_02_2013
Assam,KAMRUP,2013,41,17,2,66,0,172,3,24,206,463,163,97,77,62,3,196,3,86,0,305,0,146,1339,3310,460,411,859,139,100,0.13897280966767372,0.12416918429003021,0.2595166163141994,0.019939577039274924,0.051963746223564956,DATASET_02_2013
Assam,KARBI ANGLONG,2013,23,15,0,8,0,58,7,9,43,96,62,25,21,15,71,43,0,16,0,39,0,75,71,637,63,136,217,36,96,0.0989010989010989,0.21350078492935637,0.34065934065934067,0.012558869701726845,0.09105180533751962,DATASET_02_2013
Assam,KARIMGANJ,2013,39,11,0,44,0,115,12,10,132,183,19,67,22,46,23,20,9,9,0,266,0,28,1375,2411,328,240,356,68,90,0.13604313562836998,0.09954375777685608,0.14765657403566984,0.018249688925756947,0.047698050601410205,DATASET_02_2013
Assam,KOKRAJHAR,2013,49,18,1,32,0,103,5,7,53,291,157,86,25,39,112,111,5,32,0,134,2,50,293,1448,205,247,513,64,198,0.14157458563535913,0.17058011049723756,0.35428176795580113,0.022099447513812154,0.07113259668508287,DATASET_02_2013
Assam,LAKHIMPUR,2013,44,13,0,59,0,134,1,6,103,166,61,25,21,42,7,92,3,55,0,300,0,45,1164,2281,417,312,337,63,32,0.18281455501972818,0.13678211310828584,0.1477422183252959,0.025865848312143797,0.058746163963174045,DATASET_02_2013
Assam,MORIGAON,2013,20,25,0,76,0,123,1,12,74,141,65,83,6,71,8,392,8,45,0,271,0,101,420,1879,400,302,293,77,91,0.21287919105907396,0.16072378924960085,0.15593400745077168,0.04044704630122405,0.06546035125066525,DATASET_02_2013
Assam,N.C.HILLS,2013,13,10,10,5,0,33,0,1,20,51,3,1,0,6,5,13,3,0,0,0,0,0,94,265,8,72,75,6,6,0.03018867924528302,0.27169811320754716,0.2830188679245283,0.018867924528301886,0.12452830188679245,DATASET_02_2013
Assam,NAGAON,2013,96,87,6,190,0,442,34,160,407,566,225,257,137,165,56,939,23,103,3,1120,0,232,2366,7393,1439,1118,1392,302,313,0.1946435817665359,0.15122413093466794,0.1882862166914649,0.02569998647369133,0.059786284323008254,DATASET_02_2013
Assam,NALBARI,2013,27,7,0,44,0,102,5,25,124,223,29,25,30,48,6,328,3,84,0,178,0,53,733,2050,309,294,406,78,31,0.15073170731707317,0.14341463414634145,0.1980487804878049,0.021463414634146343,0.04975609756097561,DATASET_02_2013
Assam,R.P.O.,2013,4,0,0,9,0,5,2,0,0,1,0,4,4,9,0,0,0,0,0,0,0,0,46,85,9,20,3,13,4,0.10588235294117647,0.23529411764705882,0.03529411764705882,0.10588235294117647,0.058823529411764705,DATASET_02_2013
Assam,SIBSAGAR,2013,78,48,2,60,0,200,1,40,155,464,123,30,23,123,34,760,5,53,0,311,0,143,839,3373,429,482,783,146,64,0.12718648087755707,0.14289949599762822,0.23213756300029648,0.017788319003854136,0.059294396679513785,DATASET_02_2013
Assam,SONITPUR,2013,94,30,0,99,0,251,11,23,186,544,175,47,84,87,23,553,15,34,0,300,0,425,1352,4159,448,542,939,171,70,0.10771820149074297,0.13031978841067565,0.22577542678528492,0.023803798990141862,0.06035104592450108,DATASET_02_2013
Assam,STF,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,DATASET_02_2013
Assam,TINSUKIA,2013,84,30,4,77,0,201,4,48,147,511,57,0,74,23,13,109,7,34,0,140,0,79,1518,3104,258,482,767,97,13,0.08311855670103092,0.15528350515463918,0.24710051546391754,0.024806701030927834,0.06475515463917526,DATASET_02_2013
Assam,UDALGURI,2013,43,23,0,20,0,82,4,15,55,126,40,22,26,28,11,189,5,43,0,80,0,59,280,1113,148,230,240,54,33,0.132973944294699,0.20664869721473494,0.215633423180593,0.017969451931716084,0.07367475292003593,DATASET_02_2013
Bihar,ARARIA,2013,51,36,4,52,0,114,10,25,38,289,67,235,30,14,15,104,12,10,0,19,5,52,1695,2813,98,302,429,44,250,0.03483825097760398,0.10735869178812656,0.152506221116246,0.01848560255954497,0.0405261286882332,DATASET_02_2013
Bihar,ARWAL,2013,17,0,0,6,0,34,0,6,27,77,15,51,0,30,0,76,15,3,0,30,0,0,537,909,54,66,125,30,51,0.0594059405940594,0.07260726072607261,0.13751375137513752,0.006600660066006601,0.0374037403740374,DATASET_02_2013
Bihar,AURANGABAD,2013,101,281,0,19,0,59,26,35,95,365,68,334,27,125,22,1204,28,37,0,141,0,0,749,3648,225,558,589,152,356,0.061677631578947366,0.15296052631578946,0.16145833333333334,0.005208333333333333,0.01617324561403509,DATASET_02_2013
Bihar,BAGAHA,2013,45,0,0,15,0,68,0,12,28,183,13,94,13,51,4,0,14,17,0,55,0,14,1426,2039,101,157,236,64,98,0.049534085335948996,0.07699852869053457,0.11574301128003923,0.007356547327121138,0.03334968121628249,DATASET_02_2013
Bihar,BANKA,2013,68,36,9,33,0,87,11,14,58,169,46,205,58,22,9,183,28,1,1,69,0,94,909,2065,132,259,298,80,214,0.06392251815980629,0.12542372881355932,0.14430992736077483,0.015980629539951573,0.042130750605326873,DATASET_02_2013
Bihar,BEGUSARAI,2013,107,219,2,24,0,175,20,56,104,589,198,482,21,141,6,503,28,55,0,93,0,0,2694,5319,200,658,967,162,488,0.037601052829479224,0.12370746380898665,0.18180109043053205,0.0045121263395375075,0.03290092122579432,DATASET_02_2013
Bihar,BETTIAH,2013,76,193,9,39,0,173,6,22,138,624,198,549,47,174,28,105,26,0,0,148,0,66,2845,5274,213,518,988,221,577,0.040386803185438,0.09821767159651118,0.18733409177095184,0.00739476678043231,0.03280242700037922,DATASET_02_2013
Bihar,BHABHUA,2013,34,54,2,16,0,59,4,21,65,196,75,128,19,15,23,743,27,0,0,49,0,106,298,1860,92,190,361,34,151,0.04946236559139785,0.10215053763440861,0.19408602150537635,0.008602150537634409,0.031720430107526884,DATASET_02_2013
Bihar,BHAGALPUR,2013,103,65,19,51,0,147,9,31,134,456,199,277,42,69,4,166,19,40,0,115,0,124,1716,3590,225,465,829,111,281,0.06267409470752089,0.12952646239554316,0.2309192200557103,0.014206128133704735,0.04094707520891365,DATASET_02_2013
Bihar,BHOJPUR,2013,95,160,7,23,0,124,8,33,148,423,105,126,52,205,25,2526,38,3,0,137,0,133,621,4888,201,453,717,257,151,0.04112111292962357,0.0926759410801964,0.14668576104746317,0.004705400981996726,0.02536824877250409,DATASET_02_2013
Bihar,BUXAR,2013,56,62,3,16,0,77,11,48,101,415,163,224,57,61,26,642,9,29,0,78,0,37,880,2833,132,302,738,118,250,0.046593716907871514,0.10660077656194847,0.26050123543946346,0.0056477232615601836,0.02717966819625838,DATASET_02_2013
Bihar,DARBHANGA,2013,77,119,5,38,0,227,14,36,103,506,159,565,76,150,55,271,33,4,1,343,0,167,2882,5674,419,520,818,226,620,0.07384561156150864,0.09164610504053577,0.14416637292915052,0.0066972153683468455,0.04000704970038774,DATASET_02_2013
Bihar,GAYA,2013,208,49,6,45,0,208,39,73,212,1204,362,503,38,167,4,875,37,0,0,212,0,320,3610,7816,294,628,1890,205,507,0.03761514841351075,0.08034800409416581,0.2418116683725691,0.00575742067553736,0.02661207778915046,DATASET_02_2013
Bihar,GOPALGANJ,2013,81,11,2,11,0,125,10,31,103,280,104,417,41,95,18,2069,33,0,0,143,0,71,270,3811,187,271,528,136,435,0.04906848596168985,0.07110994489635267,0.13854631330359485,0.0028863815271582263,0.03279979008134348,DATASET_02_2013
Bihar,JAMALPUR RLY.,2013,8,0,0,1,0,3,2,8,1,223,13,3,0,0,0,22,0,0,0,1,0,0,34,306,2,22,247,0,3,0.006535947712418301,0.0718954248366013,0.8071895424836601,0.0032679738562091504,0.00980392156862745,DATASET_02_2013
Bihar,JAMUI,2013,54,183,2,24,0,62,15,19,50,96,18,211,17,36,14,514,19,2,0,104,0,193,327,1942,149,361,198,53,225,0.07672502574665294,0.1858908341915551,0.101956745623069,0.012358393408856848,0.03192584963954686,DATASET_02_2013
Bihar,JEHANABAD,2013,34,0,2,14,0,37,13,22,37,194,14,141,20,67,11,708,30,5,0,57,0,60,522,1976,106,127,280,87,152,0.053643724696356275,0.06427125506072874,0.1417004048582996,0.00708502024291498,0.018724696356275303,DATASET_02_2013
