RECORD_ID,STATE/UT,DISTRICT,YEAR,WOMEN_CRIME_TOTAL,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,MURDER_SHARE,ROBBERY_SHARE,YEAR_NORMALIZED
NAGALAND_DIMAPUR_2011_1,NAGALAND,DIMAPUR,2011,41,41,0.018,0.048,85,246,29,1,0.17,0.492,0.03,0.092,0.9090909090909091
NAGALAND_KIPHIRE_2011_1,NAGALAND,KIPHIRE,2011,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.9090909090909091
NAGALAND_KOHIMA_2011_1,NAGALAND,KOHIMA,2011,0,0,0.0,0.0,36,103,10,0,0.1722488038277512,0.49282296650717705,0.03349282296650718,0.023923444976076555,0.9090909090909091
NAGALAND_LONGLENG_2011_1,NAGALAND,LONGLENG,2011,2,2,0.05263157894736842,0.05263157894736842,3,11,1,0,0.15789473684210525,0.5789473684210527,0.0,0.0,0.9090909090909091
NAGALAND_MOKOKCHUNG_2011_1,NAGALAND,MOKOKCHUNG,2011,4,4,0.03508771929824561,0.03508771929824561,10,24,2,0,0.17543859649122806,0.42105263157894735,0.05263157894736842,0.05263157894736842,0.9090909090909091
NAGALAND_MON_2011_1,NAGALAND,MON,2011,2,2,0.046511627906976744,0.0,16,12,1,1,0.37209302325581395,0.27906976744186046,0.13953488372093023,0.0,0.9090909090909091
NAGALAND_PEREN_2011_1,NAGALAND,PEREN,2011,0,0,0.0,0.0,8,6,1,0,0.34782608695652173,0.2608695652173913,0.17391304347826086,0.0,0.9090909090909091
NAGALAND_PHEK_2011_1,NAGALAND,PHEK,2011,5,5,0.061224489795918366,0.0,16,13,2,1,0.32653061224489793,0.2653061224489796,0.08163265306122448,0.02040816326530612,0.9090909090909091
NAGALAND_TUENSANG_2011_1,NAGALAND,TUENSANG,2011,6,6,0.046511627906976744,0.09302325581395349,7,20,3,0,0.16279069767441862,0.46511627906976744,0.023255813953488372,0.046511627906976744,0.9090909090909091
NAGALAND_WOKHA_2011_1,NAGALAND,WOKHA,2011,3,3,0.015151515151515152,0.030303030303030304,16,27,3,0,0.24242424242424243,0.4090909090909091,0.030303030303030304,0.030303030303030304,0.9090909090909091
NAGALAND_ZUNHEBOTO_2011_1,NAGALAND,ZUNHEBOTO,2011,4,4,0.04225352112676056,0.014084507042253521,18,37,0,0,0.2535211267605634,0.5211267605633803,0.056338028169014086,0.0,0.9090909090909091
ODISHA_ANGUL_2011_1,ODISHA,ANGUL,2011,497,489,0.018617021276595744,0.013002364066193853,372,733,59,154,0.1099290780141844,0.21660756501182032,0.02098108747044917,0.02364066193853428,0.9090909090909091
ODISHA_BALASORE_2011_1,ODISHA,BALASORE,2011,746,727,0.020042757883484766,0.029663281667557457,1779,701,96,65,0.4754142169962587,0.18733297701763763,0.016568679850347406,0.014163548904329236,0.9090909090909091
ODISHA_BARAGARH_2011_1,ODISHA,BARAGARH,2011,261,243,0.012082853855005753,0.009205983889528193,318,359,24,105,0.18296892980437285,0.20655926352128884,0.019562715765247412,0.023590333716915997,0.9090909090909091
ODISHA_BERHAMPUR_2011_1,ODISHA,BERHAMPUR,2011,294,282,0.007651559741024131,0.011771630370806356,499,420,93,47,0.2937021777516186,0.24720423778693348,0.017068864037669218,0.03884638022366098,0.9090909090909091
ODISHA_BHADRAK_2011_1,ODISHA,BHADRAK,2011,340,336,0.010933557611438183,0.023128679562657694,151,261,86,56,0.06349873843566022,0.10975609756097561,0.0159798149705635,0.008410428931875526,0.9090909090909091
ODISHA_BOLANGIR_2011_1,ODISHA,BOLANGIR,2011,296,292,0.026544155181214904,0.01225114854517611,271,340,76,100,0.1383358856559469,0.17355793772332823,0.01582440020418581,0.02399183256763655,0.9090909090909091
ODISHA_BOUDH_2011_1,ODISHA,BOUDH,2011,109,104,0.027184466019417475,0.036893203883495145,202,85,19,20,0.39223300970873787,0.1650485436893204,0.02330097087378641,0.021359223300970873,0.9090909090909091
ODISHA_CUTTACK_2011_1,ODISHA,CUTTACK,2011,268,263,0.0136986301369863,0.018533440773569703,171,381,44,52,0.06889605157131345,0.15350523771152297,0.01974214343271555,0.024576954069298954,0.9090909090909091
ODISHA_DCP_BBSR_2011_1,ODISHA,DCP BBSR,2011,168,163,0.00862493839329719,0.009857072449482503,922,1488,134,51,0.2272055199605717,0.36668309512074915,0.008378511582060127,0.018728437654016758,0.9090909090909091
ODISHA_DCP_CTC_2011_1,ODISHA,DCP CTC,2011,157,155,0.008399646330680813,0.013704686118479222,142,673,53,30,0.0627763041556145,0.2975243147656941,0.011936339522546418,0.023872679045092837,0.9090909090909091
ODISHA_DEOGARH_2011_1,ODISHA,DEOGARH,2011,101,100,0.03138075313807531,0.01882845188284519,176,51,16,10,0.3682008368200837,0.10669456066945607,0.029288702928870293,0.01882845188284519,0.9090909090909091
ODISHA_DHENKANAL_2011_1,ODISHA,DHENKANAL,2011,291,280,0.0097757331799885,0.018401380103507763,293,481,42,80,0.16848763657274296,0.2765957446808511,0.03335250143760782,0.04427832087406555,0.9090909090909091
ODISHA_GAJAPATI_2011_1,ODISHA,GAJAPATI,2011,96,93,0.030303030303030304,0.01652892561983471,114,48,12,37,0.3140495867768595,0.1322314049586777,0.027548209366391185,0.008264462809917356,0.9090909090909091
ODISHA_GANJAM_2011_1,ODISHA,GANJAM,2011,506,491,0.022737608003638016,0.023192360163710776,773,425,71,129,0.35152341973624374,0.19326966803092316,0.03865393360618463,0.04001819008640291,0.9090909090909091
ODISHA_JAGATSINGHPUR_2011_1,ODISHA,JAGATSINGHPUR,2011,183,183,0.01948460087994972,0.0295411690760528,280,355,27,61,0.1759899434318039,0.2231301068510371,0.02199874292897549,0.030798240100565682,0.9090909090909091
ODISHA_JAJPUR_2011_1,ODISHA,JAJPUR,2011,310,301,0.012434817488969114,0.01965503409546731,1120,546,50,48,0.4492579221821099,0.2190132370637786,0.025671881267549136,0.025671881267549136,0.9090909090909091
ODISHA_JHARSUGUDA_2011_1,ODISHA,JHARSUGUDA,2011,114,110,0.020610687022900764,0.010687022900763359,518,422,70,54,0.39541984732824426,0.32213740458015266,0.022137404580152672,0.03740458015267176,0.9090909090909091
ODISHA_KALAHANDI_2011_1,ODISHA,KALAHANDI,2011,281,270,0.028858218318695106,0.014429109159347553,558,192,76,79,0.35006273525721454,0.12045169385194479,0.02383939774153074,0.01819322459222083,0.9090909090909091
ODISHA_KANDHAMAL_2011_1,ODISHA,KANDHAMAL,2011,185,177,0.03587443946188341,0.028026905829596414,375,144,37,24,0.4204035874439462,0.16143497757847533,0.04035874439461883,0.021300448430493273,0.9090909090909091
ODISHA_KENDRAPARA_2011_1,ODISHA,KENDRAPARA,2011,283,282,0.023242630385487528,0.024943310657596373,369,298,19,46,0.20918367346938777,0.1689342403628118,0.021541950113378686,0.02834467120181406,0.9090909090909091
ODISHA_KEONJHAR_2011_1,ODISHA,KEONJHAR,2011,400,389,0.03469010175763182,0.022201665124884366,750,493,43,67,0.34690101757631825,0.22802960222016652,0.04717853839037928,0.04116558741905643,0.9090909090909091
ODISHA_KHURDA_2011_1,ODISHA,KHURDA,2011,224,222,0.017890191239975324,0.01850709438618137,157,306,32,52,0.09685379395434916,0.18877236273904996,0.012338062924120914,0.040715607649599014,0.9090909090909091
ODISHA_KORAPUT_2011_1,ODISHA,KORAPUT,2011,277,267,0.036005434782608696,0.02717391304347826,204,270,34,79,0.13858695652173914,0.18342391304347827,0.03125,0.02309782608695652,0.9090909090909091
ODISHA_MALKANGIR_2011_1,ODISHA,MALKANGIR,2011,96,89,0.01603206412825651,0.02004008016032064,130,111,26,60,0.2605210420841683,0.22244488977955912,0.07414829659318638,0.014028056112224449,0.9090909090909091
ODISHA_MAYURBHANJ_2011_1,ODISHA,MAYURBHANJ,2011,589,569,0.029618082618862042,0.034684333593141076,322,379,81,35,0.1254871395167576,0.14770070148090414,0.040140296180826186,0.009353078721745909,0.9090909090909091
ODISHA_NAYAGARH_2011_1,ODISHA,NAYAGARH,2011,165,164,0.02097315436241611,0.025167785234899327,542,236,24,43,0.4546979865771812,0.19798657718120805,0.03104026845637584,0.026006711409395974,0.9090909090909091
ODISHA_NOWRANGPUR_2011_1,ODISHA,NOWRANGPUR,2011,226,213,0.04247104247104247,0.04247104247104247,179,120,26,38,0.17277992277992277,0.11583011583011583,0.032818532818532815,0.010617760617760617,0.9090909090909091
ODISHA_NUAPADA_2011_1,ODISHA,NUAPADA,2011,95,89,0.005148005148005148,0.015444015444015444,81,109,21,20,0.10424710424710425,0.1402831402831403,0.021879021879021878,0.014157014157014158,0.9090909090909091
ODISHA_PURI_2011_1,ODISHA,PURI,2011,200,199,0.007130730050933786,0.012563667232597622,342,630,68,85,0.11612903225806452,0.21392190152801357,0.016638370118845502,0.03599320882852292,0.9090909090909091
ODISHA_RAYAGADA_2011_1,ODISHA,RAYAGADA,2011,225,219,0.03180914512922465,0.03578528827037773,200,204,19,42,0.1988071570576541,0.20278330019880716,0.03777335984095427,0.015904572564612324,0.9090909090909091
ODISHA_ROURKELA_2011_1,ODISHA,ROURKELA,2011,149,143,0.015240328253223915,0.012895662368112544,343,559,59,42,0.20105509964830012,0.3276670574443142,0.03985932004689332,0.023446658851113716,0.9090909090909091
ODISHA_SAMBALPUR_2011_1,ODISHA,SAMBALPUR,2011,124,122,0.011329305135951661,0.004909365558912387,684,717,54,83,0.2583081570996979,0.2707703927492447,0.013972809667673716,0.0445619335347432,0.9090909090909091
ODISHA_SONEPUR_2011_1,ODISHA,SONEPUR,2011,75,74,0.015128593040847202,0.006051437216338881,200,113,32,33,0.30257186081694404,0.17095310136157338,0.030257186081694403,0.0226928895612708,0.9090909090909091
ODISHA_SRP(CUTTACK)_2011_1,ODISHA,SRP(CUTTACK),2011,12,11,0.0,0.004622496147919877,41,518,7,2,0.06317411402157165,0.7981510015408321,0.0061633281972265025,0.023112480739599383,0.9090909090909091
ODISHA_SRP(ROURKELA)_2011_1,ODISHA,SRP(ROURKELA),2011,15,14,0.002028397565922921,0.0,21,320,8,0,0.04259634888438134,0.6490872210953347,0.016227180527383367,0.016227180527383367,0.9090909090909091
ODISHA_SUNDARGARH_2011_1,ODISHA,SUNDARGARH,2011,120,118,0.020161290322580645,0.012096774193548387,583,267,13,50,0.47016129032258064,0.2153225806451613,0.050806451612903224,0.037096774193548385,0.9090909090909091
PUNJAB_AMRITSAR_2011_1,PUNJAB,AMRITSAR,2011,112,112,0.013651877133105802,0.017918088737201365,309,167,168,8,0.2636518771331058,0.14249146757679182,0.04436860068259386,0.005119453924914676,0.9090909090909091
PUNJAB_BARNALA_2011_1,PUNJAB,BARNALA,2011,31,31,0.006060606060606061,0.008484848484848486,139,149,54,2,0.1684848484848485,0.1806060606060606,0.013333333333333334,0.0,0.9090909090909091
PUNJAB_BATALA_2011_1,PUNJAB,BATALA,2011,76,76,0.015133876600698487,0.018626309662398137,246,145,115,10,0.28637951105937137,0.16880093131548313,0.03259604190919674,0.002328288707799767,0.9090909090909091
PUNJAB_BHATINDA_2011_1,PUNJAB,BHATINDA,2011,134,133,0.02298136645962733,0.019254658385093167,355,446,147,2,0.2204968944099379,0.27701863354037265,0.02981366459627329,0.004968944099378882,0.9090909090909091
PUNJAB_CP_AMRITSAR_2011_1,PUNJAB,CP AMRITSAR,2011,176,175,0.011061946902654867,0.023783185840707963,273,519,280,4,0.15099557522123894,0.2870575221238938,0.017699115044247787,0.00663716814159292,0.9090909090909091
PUNJAB_CP_JALANDHAR_2011_1,PUNJAB,CP JALANDHAR,2011,160,157,0.007641365257259297,0.02292409577177789,268,657,253,10,0.13652572592969944,0.3346917982679572,0.014773306164034642,0.011716760061130923,0.9090909090909091
PUNJAB_CP_LUDHIANA_2011_1,PUNJAB,CP LUDHIANA,2011,302,290,0.015213946117274169,0.029793977812995247,425,711,424,7,0.1347068145800317,0.22535657686212363,0.024088748019017434,0.0044374009508716325,0.9090909090909091
PUNJAB_FARIDKOT_2011_1,PUNJAB,FARIDKOT,2011,46,46,0.010512483574244415,0.009198423127463863,196,118,53,2,0.2575558475689882,0.15505913272010513,0.022339027595269383,0.001314060446780552,0.9090909090909091
PUNJAB_FATEHGARH_SAHIB_2011_1,PUNJAB,FATEHGARH SAHIB,2011,43,42,0.005044136191677175,0.011349306431273645,175,149,69,0,0.22068095838587642,0.18789407313997478,0.01639344262295082,0.006305170239596469,0.9090909090909091
PUNJAB_FAZILKA_2011_1,PUNJAB,FAZILKA,2011,83,83,0.02497027348394768,0.029726516052318668,241,160,91,0,0.28656361474435194,0.1902497027348395,0.026159334126040427,0.0,0.9090909090909091
PUNJAB_FEROZPUR_2011_1,PUNJAB,FEROZPUR,2011,120,120,0.016474464579901153,0.026359143327841845,316,237,163,7,0.2602965403624382,0.19522240527182866,0.025535420098846788,0.002471169686985173,0.9090909090909091
PUNJAB_G.R.P_2011_1,PUNJAB,G.R.P,2011,1,1,0.0,0.002840909090909091,20,53,2,0,0.056818181818181816,0.15056818181818182,0.017045454545454544,0.0,0.9090909090909091
PUNJAB_GURDASPUR_2011_1,PUNJAB,GURDASPUR,2011,99,99,0.015364916773367477,0.03329065300896287,149,107,93,0,0.19078104993597952,0.13700384122919335,0.028169014084507043,0.0038412291933418692,0.9090909090909091
PUNJAB_HOSHIARPUR_2011_1,PUNJAB,HOSHIARPUR,2011,157,155,0.01726263871763255,0.01911220715166461,433,373,161,5,0.26695437731196053,0.22996300863131935,0.031442663378545004,0.027127003699136867,0.9090909090909091
PUNJAB_JALANDHAR_2011_1,PUNJAB,JALANDHAR,2011,148,148,0.01933873986275733,0.019962570180910792,426,378,151,6,0.2657517155333749,0.23580786026200873,0.025577043044291953,0.01933873986275733,0.9090909090909091
PUNJAB_KAPURTHALA_2011_1,PUNJAB,KAPURTHALA,2011,87,87,0.013524936601859678,0.0169061707523246,331,274,153,0,0.2797971259509721,0.231614539306847,0.027895181741335588,0.024513947590870666,0.9090909090909091
PUNJAB_KHANNA_2011_1,PUNJAB,KHANNA,2011,36,36,0.008018327605956471,0.013745704467353952,160,177,86,0,0.18327605956471935,0.2027491408934708,0.019473081328751432,0.002290950744558992,0.9090909090909091
PUNJAB_LUDHIANA_2011_1,PUNJAB,LUDHIANA,2011,57,53,0.009216589861751152,0.01728110599078341,143,143,106,4,0.16474654377880185,0.16474654377880185,0.018433179723502304,0.004608294930875576,0.9090909090909091
PUNJAB_MANSA_2011_1,PUNJAB,MANSA,2011,45,45,0.023972602739726026,0.015410958904109588,169,94,66,1,0.2893835616438356,0.16095890410958905,0.04794520547945205,0.0017123287671232876,0.9090909090909091
PUNJAB_MOGA_2011_1,PUNJAB,MOGA,2011,72,72,0.008961911874533234,0.019417475728155338,307,383,170,5,0.2292755787901419,0.286034353995519,0.02389843166542196,0.006721433905899925,0.9090909090909091
PUNJAB_MUKTSAR_2011_1,PUNJAB,MUKTSAR,2011,64,64,0.022972972972972974,0.021621621621621623,217,151,69,2,0.29324324324324325,0.20405405405405405,0.032432432432432434,0.004054054054054054,0.9090909090909091
PUNJAB_PATHANKOT_2011_1,PUNJAB,PATHANKOT,2011,53,53,0.01845018450184502,0.027675276752767528,80,76,39,1,0.14760147601476015,0.14022140221402213,0.02214022140221402,0.0018450184501845018,0.9090909090909091
PUNJAB_PATIALA_2011_1,PUNJAB,PATIALA,2011,186,186,0.009419743782969104,0.011680482290881688,384,447,279,2,0.14468726450640543,0.16842501883948757,0.017709118311981915,0.0015071590052750565,0.9090909090909091
PUNJAB_ROPAR_2011_1,PUNJAB,ROPAR,2011,72,71,0.012915129151291513,0.023062730627306273,159,216,64,0,0.1466789667896679,0.1992619926199262,0.01845018450184502,0.0036900369003690036,0.9090909090909091
PUNJAB_SANGRUR_2011_1,PUNJAB,SANGRUR,2011,115,115,0.016034206306787813,0.013361838588989846,345,359,136,3,0.18439337252805987,0.19187600213789419,0.020309994655264563,0.003206841261357563,0.9090909090909091
PUNJAB_SAS_NGR_2011_1,PUNJAB,SAS NGR,2011,159,156,0.011599806669888834,0.018849685838569358,238,493,331,0,0.11503141614306428,0.23827936201063316,0.014983083615273078,0.0019333011116481392,0.9090909090909091
PUNJAB_SBS_NAGAR_2011_1,PUNJAB,SBS NAGAR,2011,44,41,0.010958904109589041,0.012328767123287671,184,194,45,2,0.25205479452054796,0.26575342465753427,0.024657534246575342,0.023287671232876714,0.9090909090909091
PUNJAB_TARN_TARAN_2011_1,PUNJAB,TARN TARAN,2011,74,74,0.015763546798029555,0.0187192118226601,256,160,142,0,0.2522167487684729,0.15763546798029557,0.04630541871921182,0.0,0.9090909090909091
RAJASTHAN_AJMER_2011_1,RAJASTHAN,AJMER,2011,1022,1022,0.01056125528062764,0.01855763427881714,323,821,1026,25,0.04873264936632468,0.12386843693421846,0.007543753771876886,0.0025648762824381412,0.9090909090909091
RAJASTHAN_ALWAR_2011_1,RAJASTHAN,ALWAR,2011,1005,1005,0.009301014656144307,0.015125892521608418,2802,2037,1011,24,0.2632468996617813,0.19137542277339345,0.00977076287110109,0.002818489289740699,0.9090909090909091
RAJASTHAN_BANSWARA_2011_1,RAJASTHAN,BANSWARA,2011,414,412,0.021417445482866043,0.0397196261682243,732,187,151,83,0.2850467289719626,0.07281931464174454,0.0132398753894081,0.0027258566978193145,0.9090909090909091
RAJASTHAN_BARAN_2011_1,RAJASTHAN,BARAN,2011,671,670,0.017196904557179708,0.026081971911722557,504,361,311,14,0.14445399828030955,0.10346804241903124,0.006878761822871883,0.002006305531670966,0.9090909090909091
RAJASTHAN_BARMER_2011_1,RAJASTHAN,BARMER,2011,319,319,0.00618921308576481,0.010020630710285883,516,319,314,21,0.15207780725022105,0.09401709401709402,0.008547008547008548,0.0002947244326554671,0.9090909090909091
RAJASTHAN_BHARATPUR_2011_1,RAJASTHAN,BHARATPUR,2011,854,854,0.007564959982458064,0.02115996053064357,377,1578,767,29,0.04133318715053174,0.17300734568578008,0.010415524613529218,0.004275846946606732,0.9090909090909091
RAJASTHAN_BHILWARA_2011_1,RAJASTHAN,BHILWARA,2011,801,801,0.011068539804171988,0.018092805449127287,202,847,465,31,0.04299702000851426,0.18028948488718605,0.007237122179650915,0.006172839506172839,0.9090909090909091
RAJASTHAN_BIKANER_2011_1,RAJASTHAN,BIKANER,2011,603,603,0.014352818371607515,0.008089770354906054,330,423,536,9,0.0861169102296451,0.11038622129436326,0.010177453027139875,0.0010438413361169101,0.9090909090909091
RAJASTHAN_BUNDI_2011_1,RAJASTHAN,BUNDI,2011,568,568,0.012099213551119177,0.03327283726557774,775,301,288,18,0.23442226255293405,0.0910465819721718,0.006654567453115548,0.0015124016938898972,0.9090909090909091
RAJASTHAN_CHITTORGARH_2011_1,RAJASTHAN,CHITTORGARH,2011,807,806,0.01177301624676242,0.027313397692488816,855,593,396,57,0.20131857781963738,0.13962797268660232,0.0063574287732517075,0.005180127148575465,0.9090909090909091
RAJASTHAN_CHURU_2011_1,RAJASTHAN,CHURU,2011,433,433,0.012056044314108831,0.010752688172043012,507,308,388,8,0.1652003910068426,0.1003584229390681,0.013033561420658195,0.0009775171065493646,0.9090909090909091
RAJASTHAN_DAUSA_2011_1,RAJASTHAN,DAUSA,2011,324,324,0.0025262339681305867,0.019043917605907502,199,1001,324,34,0.038670812281383596,0.1945200155460552,0.004663816556548776,0.003692188107267781,0.9090909090909091
RAJASTHAN_DHOLPUR_2011_1,RAJASTHAN,DHOLPUR,2011,336,336,0.008547008547008548,0.0202991452991453,1351,467,200,9,0.3608440170940171,0.12473290598290598,0.014957264957264958,0.004273504273504274,0.9090909090909091
RAJASTHAN_DUNGARPUR_2011_1,RAJASTHAN,DUNGARPUR,2011,324,324,0.019202363367799114,0.04382077794190054,195,108,111,35,0.09601181683899557,0.053175775480059084,0.011816838995568686,0.0054160512063023145,0.9090909090909091
RAJASTHAN_G.R.P.AJMER_2011_1,RAJASTHAN,G.R.P.AJMER,2011,17,17,0.003003003003003003,0.009009009009009009,22,506,7,1,0.03303303303303303,0.7597597597597597,0.009009009009009009,0.0075075075075075074,0.9090909090909091
RAJASTHAN_G.R.P.JODHPUR_2011_1,RAJASTHAN,G.R.P.JODHPUR,2011,9,9,0.0,0.01282051282051282,8,86,1,2,0.05128205128205128,0.5512820512820513,0.02564102564102564,0.00641025641025641,0.9090909090909091
RAJASTHAN_GANGANAGAR_2011_1,RAJASTHAN,GANGANAGAR,2011,921,920,0.018218623481781375,0.013986013986013986,1001,551,982,5,0.18421052631578946,0.10139860139860139,0.010305483989694516,0.001840264998159735,0.9090909090909091
RAJASTHAN_HANUMANGARH_2011_1,RAJASTHAN,HANUMANGARH,2011,611,611,0.020525657071339173,0.01151439299123905,408,250,727,2,0.10212765957446808,0.0625782227784731,0.013266583229036295,0.001501877346683354,0.9090909090909091
RAJASTHAN_JAIPUR_EAST_2011_1,RAJASTHAN,JAIPUR EAST,2011,455,455,0.00486198243412798,0.012233375156838143,298,2617,634,84,0.04673776662484316,0.41044542032622333,0.0036072772898368883,0.010037641154328732,0.9090909090909091
RAJASTHAN_JAIPUR_NORTH_2011_1,RAJASTHAN,JAIPUR NORTH,2011,335,335,0.0058875478363261706,0.012658227848101266,390,767,796,36,0.11480718280836032,0.22578745952310864,0.005004415660877244,0.009420076538121873,0.9090909090909091
RAJASTHAN_JAIPUR_RURAL_2011_1,RAJASTHAN,JAIPUR RURAL,2011,390,390,0.007107184018440261,0.016903572800614674,512,737,534,21,0.09834805993084902,0.1415674222051479,0.009412216673069535,0.005762581636573185,0.9090909090909091
RAJASTHAN_JAIPUR_SOUTH_2011_1,RAJASTHAN,JAIPUR SOUTH,2011,310,310,0.004352030947775629,0.01281431334622824,202,1294,656,24,0.0488394584139265,0.312862669245648,0.0038684719535783366,0.008462282398452611,0.9090909090909091
RAJASTHAN_JAIPUR_WEST_2011_1,RAJASTHAN,JAIPUR WEST,2011,354,354,0.004607371794871795,0.017628205128205128,346,1293,944,17,0.06931089743589744,0.2590144230769231,0.005408653846153846,0.009615384615384616,0.9090909090909091
RAJASTHAN_JAISALMER_2011_1,RAJASTHAN,JAISALMER,2011,53,53,0.0036968576709796672,0.006469500924214418,263,172,91,23,0.24306839186691312,0.1589648798521257,0.010166358595194085,0.0027726432532347504,0.9090909090909091
RAJASTHAN_JALORE_2011_1,RAJASTHAN,JALORE,2011,264,264,0.008921330089213302,0.0202757502027575,72,238,206,24,0.029197080291970802,0.09651257096512571,0.014193025141930252,0.0012165450121654502,0.9090909090909091
RAJASTHAN_JHALAWAR_2011_1,RAJASTHAN,JHALAWAR,2011,740,737,0.018626633305532388,0.019460661662496524,945,446,189,78,0.2627189324437031,0.123992215735335,0.009174311926605505,0.005838198498748957,0.9090909090909091
RAJASTHAN_JHUNJHUNU_2011_1,RAJASTHAN,JHUNJHUNU,2011,503,503,0.0125030644765874,0.019367492032360874,526,430,519,22,0.12895317479774454,0.10541799460652121,0.0100514832066683,0.002451581269919098,0.9090909090909091
RAJASTHAN_JODHPUR_CITY_2011_1,RAJASTHAN,JODHPUR CITY,2011,500,499,0.0077265277452587214,0.013579957855303207,751,1135,706,16,0.17583704050573637,0.26574572699601967,0.0067899789276516034,0.00398033247483025,0.9090909090909091
RAJASTHAN_JODHPUR_RURAL_2011_1,RAJASTHAN,JODHPUR RURAL,2011,242,242,0.01021209740769835,0.014925373134328358,807,203,243,14,0.31696779261586805,0.07973291437549096,0.008248232521602514,0.002356637863315004,0.9090909090909091
RAJASTHAN_KARAULI_2011_1,RAJASTHAN,KARAULI,2011,356,356,0.008630479218714513,0.024528730411083353,121,674,187,21,0.027481262775380422,0.15307744719509425,0.0072677719736543266,0.0047694753577106515,0.9090909090909091
RAJASTHAN_KOTA_CITY_2011_1,RAJASTHAN,KOTA CITY,2011,591,591,0.005745750538664113,0.021785970792434762,302,998,516,4,0.0723006942781901,0.23892745989944936,0.008379219535551832,0.0035910940866650705,0.9090909090909091
RAJASTHAN_KOTA_RURAL_2011_1,RAJASTHAN,KOTA RURAL,2011,441,441,0.01903114186851211,0.02551903114186851,318,191,139,9,0.1375432525951557,0.08261245674740485,0.01124567474048443,0.0025951557093425604,0.9090909090909091
RAJASTHAN_NAGAUR_2011_1,RAJASTHAN,NAGAUR,2011,616,616,0.01643578304766377,0.01596618924630195,224,535,473,11,0.052594505752524064,0.12561634186428738,0.010331063629960084,0.002817562808170932,0.9090909090909091
RAJASTHAN_PALI_2011_1,RAJASTHAN,PALI,2011,716,716,0.011967090501121914,0.019820493642483172,187,512,474,4,0.034966342557965595,0.09573672400897532,0.005796559461480928,0.005983545250560957,0.9090909090909091
RAJASTHAN_PRATAPGARH_2011_1,RAJASTHAN,PRATAPGARH,2011,466,466,0.04569653948535936,0.035048802129547474,509,186,153,39,0.22582076308784382,0.08251996450754215,0.01730257320319432,0.0022182786157941437,0.9090909090909091
RAJASTHAN_RAJSAMAND_2011_1,RAJASTHAN,RAJSAMAND,2011,363,363,0.006132282084975909,0.022777047744196234,583,217,269,25,0.2553657468243539,0.09505037231712658,0.009198423127463863,0.0056942619360490585,0.9090909090909091
RAJASTHAN_SAWAI_MADHOPUR_2011_1,RAJASTHAN,SAWAI MADHOPUR,2011,361,361,0.00644122383252818,0.023886205045625334,73,597,280,9,0.019592055823939882,0.16022544283413848,0.008319914117015567,0.0029522275899087494,0.9090909090909091
RAJASTHAN_SIKAR_2011_1,RAJASTHAN,SIKAR,2011,410,410,0.009228497600590625,0.016795865633074936,387,722,817,36,0.07142857142857142,0.13325950535252862,0.00904392764857881,0.0016611295681063123,0.9090909090909091
RAJASTHAN_SIROHI_2011_1,RAJASTHAN,SIROHI,2011,324,324,0.013824884792626729,0.030721966205837174,504,173,253,31,0.25806451612903225,0.08858166922683051,0.00972862263184844,0.0030721966205837174,0.9090909090909091
RAJASTHAN_TONK_2011_1,RAJASTHAN,TONK,2011,447,447,0.007633587786259542,0.024122137404580152,981,362,281,54,0.29954198473282445,0.11053435114503816,0.008549618320610687,0.0024427480916030535,0.9090909090909091
RAJASTHAN_UDAIPUR_2011_1,RAJASTHAN,UDAIPUR,2011,916,916,0.013853904282115869,0.024937027707808566,2174,1121,929,215,0.2738035264483627,0.141183879093199,0.010453400503778338,0.011083123425692695,0.9090909090909091
SIKKIM_EAST_2011_1,SIKKIM,EAST,2011,20,20,0.028,0.02,48,70,26,12,0.192,0.28,0.032,0.008,0.9090909090909091
SIKKIM_NORTH_2011_1,SIKKIM,NORTH,2011,1,1,0.0,0.0,9,12,1,2,0.19148936170212766,0.2553191489361702,0.02127659574468085,0.0,0.9090909090909091
SIKKIM_SOUTH_2011_1,SIKKIM,SOUTH,2011,20,20,0.02040816326530612,0.02040816326530612,46,47,7,10,0.23469387755102042,0.23979591836734693,0.01020408163265306,0.015306122448979591,0.9090909090909091
SIKKIM_WEST_2011_1,SIKKIM,WEST,2011,13,13,0.04672897196261682,0.009345794392523364,31,8,4,5,0.2897196261682243,0.07476635514018691,0.028037383177570093,0.0,0.9090909090909091
TAMIL_NADU_ARIYALUR_2011_1,TAMIL NADU,ARIYALUR,2011,101,98,0.008188331627430911,0.009723643807574206,312,141,16,52,0.15967246673490276,0.07215967246673491,0.014329580348004094,0.004605936540429887,0.9090909090909091
TAMIL_NADU_CHENNAI_2011_1,TAMIL NADU,CHENNAI,2011,575,454,0.0035602192345528644,0.002623319435986321,2346,3854,888,167,0.10989834637185553,0.18054059118377289,0.007869958307958964,0.01025905279430365,0.9090909090909091
