MURDER,ATTEMPT_MURDER,CULPABLE_HOMICIDE,RAPE,CUSTODIAL_RAPE,KIDNAPPING_ABDUCTION,DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,RIOTS,CRIMINAL_BREACH_TRUST,CHEATING,ARSON,DOWRY_DEATHS,ASSAULT_WOMEN,INSULT_WOMEN,CRUELTY_WOMEN,IMPORTATION_GIRLS,DEATH_BY_NEGLIGENCE,OTHER_IPC,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,WOMEN_CRIME_SHARE,YEAR,NEXT_YEAR_WOMEN_CRIME_SHARE,TARGET_YEAR,STATE_UT,DISTRICT,REPORTING_UNIT_KEY,TEST_ROW_ID,PREDICTED_WOMEN_CRIME_SHARE,PREDICTED_WOMEN_CRIME_SHARE_CLIPPED,ABSOLUTE_ERROR,STATE_KEY,DISTRICT_KEY,GIS_EXACT_MATCH,GIS_MATCH_TYPE,GIS_MAPPED_STATE_KEY,GIS_MAPPED_DISTRICT_KEY,GIS_MAPPED,PREDICTED_RISK_BAND
18,20,0,7,0,10,8,0,5,19,10,0,3,0,0,0,2,0,1,0,6,43,152,10,65,42,3,0,0.0657894736842105,2013,0.0538922155688622,2014,Meghalaya,GARO HILLS SOUTH,MEGHALAYA||GARO HILLS SOUTH,1326,0.062651342357485,0.062651342357485,0.0087591267886228,MEGHALAYA,GARO HILLS SOUTH,False,UNMATCHED,,,False,MEDIUM
15,9,4,15,0,18,3,6,27,97,42,9,8,19,6,0,16,0,6,0,16,92,400,37,86,175,27,15,0.0925,2013,0.0733082706766917,2014,Meghalaya,GARO HILLS WEST,MEGHALAYA||GARO HILLS WEST,1329,0.0836733275331995,0.0836733275331995,0.0103650568565078,MEGHALAYA,GARO HILLS WEST,False,UNMATCHED,,,False,MEDIUM
23,8,0,14,0,20,2,5,5,58,8,0,14,8,7,0,3,0,0,0,24,67,292,17,75,78,22,7,0.0582191780821917,2013,0.0640569395017793,2014,Meghalaya,JAINTIA HILLS EAST,MEGHALAYA||JAINTIA HILLS EAST,1331,0.012030072822293,0.012030072822293,0.0520268666794862,MEGHALAYA,JAINTIA HILLS EAST,False,UNMATCHED,,,False,LOW
20,0,2,24,0,2,4,7,19,42,2,0,2,11,15,0,10,0,2,0,10,83,293,36,69,74,13,15,0.1228668941979522,2013,0.0650684931506849,2014,Meghalaya,JAINTIA HILLS WEST,MEGHALAYA||JAINTIA HILLS WEST,1332,0.0373780227876083,0.0373780227876083,0.0276904703630765,MEGHALAYA,JAINTIA HILLS WEST,False,UNMATCHED,,,False,LOW
26,23,2,55,0,40,4,29,83,217,26,0,53,69,72,2,32,0,11,0,33,258,1127,100,211,359,122,72,0.0887311446317657,2013,0.0904295403165034,2014,Meghalaya,KHASI HILLS EAST,MEGHALAYA||KHASI HILLS EAST,1335,-0.0299359765080764,0.0,0.0904295403165034,MEGHALAYA,KHASI HILLS EAST,False,UNMATCHED,,,False,LOW
12,7,0,12,0,6,8,2,10,30,1,2,1,1,1,0,14,0,0,0,0,64,177,26,61,51,2,3,0.1468926553672316,2013,0.084870848708487,2014,Meghalaya,KHASI HILLS WEST,MEGHALAYA||KHASI HILLS WEST,1338,0.1210237852997353,0.1210237852997353,0.0361529365912483,MEGHALAYA,KHASI HILLS WEST,False,UNMATCHED,,,False,HIGH
19,14,1,29,0,13,2,2,20,84,18,0,3,4,21,0,8,0,0,0,28,74,341,37,88,126,7,21,0.1085043988269794,2013,0.1083333333333333,2014,Meghalaya,RI-BHOI,MEGHALAYA||RI BHOI,1341,0.0260211958776552,0.0260211958776552,0.082312137455678,MEGHALAYA,RI BHOI,True,EXACT,MEGHALAYA,RI BHOI,True,LOW
9,8,0,37,0,2,0,1,195,326,44,0,9,45,24,0,37,0,5,0,17,105,844,79,94,566,54,24,0.0936018957345971,2013,0.0963172804532577,2014,Mizoram,AIZAWL,MIZORAM||AIZAWL,1344,-0.0086504977547703,0.0,0.0963172804532577,MIZORAM,AIZAWL,True,EXACT,MIZORAM,AIZAWL,True,LOW
0,5,1,12,0,1,0,0,39,88,1,1,0,4,0,0,5,0,0,0,0,26,189,17,24,128,4,1,0.0899470899470899,2013,0.2142857142857142,2014,Mizoram,CHAMPHAI,MIZORAM||CHAMPHAI,1347,0.0769036165458858,0.0769036165458858,0.1373820977398283,MIZORAM,CHAMPHAI,True,EXACT,MIZORAM,CHAMPHAI,True,MEDIUM
6,2,0,9,0,1,3,0,44,61,13,0,5,0,2,0,7,0,0,0,0,26,176,16,28,121,5,2,0.0909090909090909,2013,0.0798479087452471,2014,Mizoram,KOLASIB,MIZORAM||KOLASIB,1350,0.0531045676970636,0.0531045676970636,0.0267433410481834,MIZORAM,KOLASIB,True,EXACT,MIZORAM,KOLASIB,True,MEDIUM
1,1,0,3,0,0,0,1,18,23,0,0,2,2,0,0,6,0,0,0,4,20,90,9,12,42,4,0,0.1,2013,0.1428571428571428,2014,Mizoram,LAWNGTLAI,MIZORAM||LAWNGTLAI,1353,0.0835480443582328,0.0835480443582328,0.0593090984989099,MIZORAM,LAWNGTLAI,True,EXACT,MIZORAM,LAWNGTLAI,True,MEDIUM
6,2,0,15,0,0,0,0,29,53,2,0,1,4,0,0,13,0,0,0,9,17,154,28,36,84,5,0,0.1818181818181818,2013,0.1542857142857142,2014,Mizoram,LUNGLEI,MIZORAM||LUNGLEI,1356,0.1429450589814693,0.1429450589814693,0.0113406553042448,MIZORAM,LUNGLEI,True,EXACT,MIZORAM,LUNGLEI,True,HIGH
3,0,1,5,0,3,1,1,16,24,0,0,0,0,1,0,5,0,0,0,4,16,88,10,19,42,0,1,0.1136363636363636,2013,0.1551724137931034,2014,Mizoram,MAMIT,MIZORAM||MAMIT,1359,0.0861515007157593,0.0861515007157593,0.069020913077344,MIZORAM,MAMIT,True,EXACT,MIZORAM,MAMIT,True,HIGH
0,1,0,4,0,0,0,0,17,29,0,0,0,0,0,0,1,0,0,0,3,4,67,5,6,46,0,0,0.0746268656716417,2013,0.0821917808219178,2014,Mizoram,SAIHA,MIZORAM||SAIHA,1362,0.0822721217527744,0.0822721217527744,8.034093085662608e-05,MIZORAM,SAIHA,True,EXACT,MIZORAM,SAIHA,True,MEDIUM
2,0,0,4,0,0,0,0,16,39,3,0,0,0,0,0,7,0,0,0,0,16,88,11,13,58,0,0,0.125,2013,0.1530612244897959,2014,Mizoram,SERCHHIP,MIZORAM||SERCHHIP,1365,0.1024002119474489,0.1024002119474489,0.0506610125423469,MIZORAM,SERCHHIP,True,EXACT,MIZORAM,SERCHHIP,True,HIGH
37,22,1,14,0,22,3,29,13,242,190,1,8,39,8,1,18,1,4,0,14,85,572,38,146,477,47,9,0.0664335664335664,2013,0.05078125,2014,Nagaland,DIMAPUR,NAGALAND||DIMAPUR,1368,0.0329072494546325,0.0329072494546325,0.0178740005453674,NAGALAND,DIMAPUR,True,EXACT,NAGALAND,DIMAPUR,True,LOW
2,8,0,2,0,2,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,17,42,2,14,4,1,4,0.0476190476190476,2013,0.0769230769230769,2014,Nagaland,KIPHIRE,NAGALAND||KIPHIRE,1371,0.0428271676051055,0.0428271676051055,0.0340959093179713,NAGALAND,KIPHIRE,True,EXACT,NAGALAND,KIPHIRE,True,LOW
11,3,13,5,0,7,0,11,5,48,18,0,1,8,0,0,0,0,0,0,0,45,162,5,50,82,9,0,0.0308641975308641,2013,0.0452261306532663,2014,Nagaland,KOHIMA,NAGALAND||KOHIMA,1374,0.0333917480684762,0.0333917480684762,0.01183438258479,NAGALAND,KOHIMA,True,EXACT,NAGALAND,KOHIMA,True,LOW
0,2,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,5,14,0,2,5,1,0,0.0,2013,0.0666666666666666,2014,Nagaland,LONGLENG,NAGALAND||LONGLENG,1377,0.0081929073056856,0.0081929073056856,0.0584737593609809,NAGALAND,LONGLENG,True,EXACT,NAGALAND,LONGLENG,True,LOW
5,4,1,3,0,6,0,4,4,18,4,4,0,4,1,0,0,0,0,0,2,24,88,3,23,30,4,5,0.034090909090909,2013,0.044776119402985,2014,Nagaland,MOKOKCHUNG,NAGALAND||MOKOKCHUNG,1380,0.0404530967838938,0.0404530967838938,0.0043230226190911,NAGALAND,MOKOKCHUNG,True,EXACT,NAGALAND,MOKOKCHUNG,True,LOW
8,1,0,1,0,2,0,1,0,12,2,1,2,1,0,0,0,0,0,0,5,12,50,1,13,15,3,1,0.02,2013,0.0256410256410256,2014,Nagaland,MON,NAGALAND||MON,1383,0.025169929193902,0.025169929193902,0.0004710964471235,NAGALAND,MON,True,EXACT,NAGALAND,MON,True,LOW
0,2,0,1,0,0,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,3,15,1,3,8,1,0,0.0666666666666666,2013,0.0526315789473684,2014,Nagaland,PEREN,NAGALAND||PEREN,1386,0.0619356436887927,0.0619356436887927,0.0093040647414243,NAGALAND,PEREN,True,EXACT,NAGALAND,PEREN,True,MEDIUM
7,4,3,4,0,0,0,2,3,16,2,0,0,1,0,0,0,0,0,0,0,29,82,4,20,23,1,0,0.048780487804878,2013,0.0533333333333333,2014,Nagaland,PHEK,NAGALAND||PHEK,1389,0.0443180785712031,0.0443180785712031,0.0090152547621301,NAGALAND,PHEK,True,EXACT,NAGALAND,PHEK,True,LOW
1,3,0,1,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,5,27,56,1,5,13,0,1,0.0178571428571428,2013,0.0208333333333333,2014,Nagaland,TUENSANG,NAGALAND||TUENSANG,1392,0.0224409402295238,0.0224409402295238,0.0016076068961905,NAGALAND,TUENSANG,True,EXACT,NAGALAND,TUENSANG,True,LOW
2,9,0,0,0,1,0,0,2,28,7,0,0,4,0,0,0,0,0,0,0,29,87,0,12,37,4,0,0.0,2013,0.0,2014,Nagaland,WOKHA,NAGALAND||WOKHA,1395,-0.0251400633308434,0.0,0.0,NAGALAND,WOKHA,True,EXACT,NAGALAND,WOKHA,True,LOW
5,5,0,0,0,0,0,2,5,17,7,0,0,1,0,0,0,0,0,0,0,10,48,0,12,31,1,0,0.0,2013,0.0375,2014,Nagaland,ZUNHEBOTO,NAGALAND||ZUNHEBOTO,1398,-0.0156068257925083,0.0,0.0375,NAGALAND,ZUNHEBOTO,True,EXACT,NAGALAND,ZUNHEBOTO,True,LOW
58,134,0,64,0,127,29,81,183,716,169,155,18,52,23,0,288,7,68,0,160,1634,3842,427,781,1178,70,178,0.1111400312337324,2013,0.0786440677966101,2014,Odisha,ANGUL,ODISHA||ANGUL,1401,0.0968447102228908,0.0968447102228908,0.0182006424262807,ODISHA,ANGUL,False,UNMATCHED,,,False,HIGH
56,101,1,94,0,176,16,80,271,400,125,53,16,169,17,49,251,30,396,0,5,438,4067,820,775,892,185,70,0.2016228178018195,2013,0.2518002322880371,2014,Odisha,BALASORE,ODISHA||BALASORE,1404,0.1686420088315559,0.1686420088315559,0.0831582234564812,ODISHA,BALASORE,False,UNMATCHED,,,False,HIGH
33,82,0,49,0,45,8,47,80,143,38,103,0,43,10,4,149,14,79,0,87,510,1587,295,413,316,43,113,0.1858853182104599,2013,0.1463951568519537,2014,Odisha,BARAGARH,ODISHA||BARAGARH,1407,0.1566456941378093,0.1566456941378093,0.0102505372858556,ODISHA,BARAGARH,False,UNMATCHED,,,False,HIGH
21,105,1,33,0,71,9,74,115,267,156,44,53,66,4,1,183,27,71,0,83,460,1985,315,497,621,119,48,0.1586901763224181,2013,0.1954359274429491,2014,Odisha,BERHAMPUR,ODISHA||BERHAMPUR,1410,0.1306592697946216,0.1306592697946216,0.0647766576483274,ODISHA,BERHAMPUR,False,UNMATCHED,,,False,HIGH
33,66,0,69,0,111,11,24,94,142,45,16,15,75,23,12,136,19,202,0,67,1551,2708,438,450,316,90,39,0.1617429837518463,2013,0.1560384752404702,2014,Odisha,BHADRAK,ODISHA||BHADRAK,1413,0.1112408985822115,0.1112408985822115,0.0447975766582586,ODISHA,BHADRAK,True,EXACT,ODISHA,BHADRAK,True,HIGH
37,55,0,44,0,50,27,45,121,185,63,85,6,66,14,11,101,8,42,0,104,1002,2008,206,359,441,72,99,0.1025896414342629,2013,0.1441782261454392,2014,Odisha,BOLANGIR,ODISHA||BOLANGIR,1416,0.0955082999913032,0.0955082999913032,0.0486699261541359,ODISHA,BOLANGIR,False,UNMATCHED,,,False,HIGH
19,20,0,49,0,39,4,10,22,37,15,24,11,17,4,1,107,8,31,0,34,52,706,196,248,88,28,28,0.2776203966005666,2013,0.186241610738255,2014,Odisha,BOUDH,ODISHA||BOUDH,1419,0.2341569290330285,0.2341569290330285,0.0479153182947735,ODISHA,BOUDH,True,EXACT,ODISHA,BOUDH,True,HIGH
51,7,0,44,0,61,20,54,117,221,77,41,2,54,11,29,12,1,28,0,133,806,2407,114,249,489,56,52,0.0473618612380556,2013,0.0582112567463377,2014,Odisha,CUTTACK,ODISHA||CUTTACK,1422,0.0652122898421241,0.0652122898421241,0.0070010330957864,ODISHA,CUTTACK,True,EXACT,ODISHA,CUTTACK,True,MEDIUM
49,74,0,51,0,119,11,88,340,1582,857,78,3,256,14,18,92,26,58,0,166,1640,5497,245,484,2878,259,92,0.0445697653265417,2013,0.0489229645856151,2014,Odisha,DCP BBSR,ODISHA||DCP BBSR,1425,0.0453980625450414,0.0453980625450414,0.0035249020405736,ODISHA,DCP BBSR,False,UNMATCHED,,,False,LOW
34,12,13,30,0,84,9,55,167,796,388,24,9,125,5,2,27,6,183,0,310,1046,2954,248,264,1415,134,29,0.0839539607312119,2013,0.1126712328767123,2014,Odisha,DCP CTC,ODISHA||DCP CTC,1428,0.0870303128149758,0.0870303128149758,0.0256409200617364,ODISHA,DCP CTC,False,UNMATCHED,,,False,HIGH
14,21,0,19,0,10,2,8,17,44,5,7,3,7,2,1,40,1,18,0,32,55,478,79,114,76,10,9,0.1652719665271966,2013,0.1143174250832408,2014,Odisha,DEOGARH,ODISHA||DEOGARH,1431,0.1415663686990471,0.1415663686990471,0.0272489436158063,ODISHA,DEOGARH,True,EXACT,ODISHA,DEOGARH,True,HIGH
54,141,0,37,0,56,15,68,87,205,59,110,9,45,29,17,376,44,54,0,117,618,2131,528,747,434,54,139,0.2477709995307367,2013,0.2575,2014,Odisha,DHENKANAL,ODISHA||DHENKANAL,1434,0.1872172484399443,0.1872172484399443,0.0702827515600556,ODISHA,DHENKANAL,True,EXACT,ODISHA,DHENKANAL,True,HIGH
7,25,0,19,0,8,1,3,18,26,10,40,4,32,2,4,80,6,10,0,42,31,424,119,143,58,36,42,0.2806603773584906,2013,0.258695652173913,2014,Odisha,GAJAPATI,ODISHA||GAJAPATI,1437,0.2301120108583789,0.2301120108583789,0.028583641315534,ODISHA,GAJAPATI,True,EXACT,ODISHA,GAJAPATI,True,HIGH
86,243,0,80,0,65,42,69,109,193,68,108,47,73,34,20,407,39,40,0,48,280,2326,586,992,481,120,142,0.2519346517626827,2013,0.2468992248062015,2014,Odisha,GANJAM,ODISHA||GANJAM,1440,0.2023931008169854,0.2023931008169854,0.044506123989216,ODISHA,GANJAM,True,EXACT,ODISHA,GANJAM,True,HIGH
53,38,0,40,0,81,14,115,133,412,100,87,10,61,24,30,177,7,113,0,239,477,2324,367,518,774,71,111,0.1579173838209983,2013,0.1680170575692963,2014,Odisha,JAGATSINGHPUR,ODISHA||JAGATSINGHPUR,1443,0.1298674378201114,0.1298674378201114,0.0381496197491848,ODISHA,JAGATSINGHPUR,False,UNMATCHED,,,False,HIGH
49,32,0,76,0,108,11,56,131,438,150,66,11,77,17,35,171,20,169,0,429,133,3008,471,503,786,88,83,0.1565824468085106,2013,0.1348456206679269,2014,Odisha,JAJPUR,ODISHA||JAJPUR,1446,0.1468313236417573,0.1468313236417573,0.0119857029738304,ODISHA,JAJPUR,False,UNMATCHED,,,False,HIGH
22,3,0,21,0,25,9,37,82,189,44,36,19,26,9,6,88,5,54,0,102,174,1214,174,205,361,45,45,0.14332784184514,2013,0.1495457721872816,2014,Odisha,JHARSUGUDA,ODISHA||JHARSUGUDA,1449,0.1216474370431528,0.1216474370431528,0.0278983351441287,ODISHA,JHARSUGUDA,True,EXACT,ODISHA,JHARSUGUDA,True,HIGH
42,50,0,55,0,58,5,32,57,105,18,80,23,55,15,9,157,21,116,0,80,324,1735,358,399,217,78,95,0.2063400576368876,2013,0.2290338401177047,2014,Odisha,KALAHANDI,ODISHA||KALAHANDI,1452,0.1748336854731691,0.1748336854731691,0.0542001546445355,ODISHA,KALAHANDI,True,EXACT,ODISHA,KALAHANDI,True,HIGH
24,11,0,43,0,53,5,15,43,68,21,10,10,55,3,4,101,6,37,0,1,79,909,191,252,152,65,13,0.2101210121012101,2013,0.2047750229568411,2014,Odisha,KANDHAMAL,ODISHA||KANDHAMAL,1455,0.1777646809814983,0.1777646809814983,0.0270103419753427,ODISHA,KANDHAMAL,True,EXACT,ODISHA,KANDHAMAL,True,HIGH
46,97,0,53,0,109,7,49,124,159,66,43,3,54,18,0,26,4,41,0,0,170,2282,124,387,405,57,61,0.0543382997370727,2013,0.2094474153297682,2014,Odisha,KENDRAPARA,ODISHA||KENDRAPARA,1458,0.0784758942240786,0.0784758942240786,0.1309715211056895,ODISHA,KENDRAPARA,True,EXACT,ODISHA,KENDRAPARA,True,MEDIUM
92,102,18,115,0,88,16,48,117,278,105,75,43,42,17,29,244,20,194,0,241,156,2579,602,723,564,85,92,0.2334238076773943,2013,0.1890315052508751,2014,Odisha,KEONJHAR,ODISHA||KEONJHAR,1461,0.2044625009176586,0.2044625009176586,0.0154309956667835,ODISHA,KEONJHAR,False,UNMATCHED,,,False,HIGH
43,72,0,33,0,76,20,70,98,198,63,66,9,57,13,17,105,8,127,0,250,719,1982,290,419,449,66,79,0.1463168516649848,2013,0.0969009166302924,2014,Odisha,KHURDA,ODISHA||KHURDA,1464,0.1257637157483289,0.1257637157483289,0.0288627991180364,ODISHA,KHURDA,False,UNMATCHED,,,False,HIGH
52,44,0,77,0,58,20,43,97,120,35,71,6,51,12,5,112,8,63,0,101,515,1456,265,406,315,57,83,0.1820054945054945,2013,0.2218128224023581,2014,Odisha,KORAPUT,ODISHA||KORAPUT,1467,0.1590047597891997,0.1590047597891997,0.0628080626131584,ODISHA,KORAPUT,True,EXACT,ODISHA,KORAPUT,True,HIGH
91,84,0,142,0,126,4,40,138,272,79,26,12,80,15,19,343,13,102,0,181,671,2958,619,830,533,92,41,0.209263015551048,2013,0.2814178302900107,2014,Odisha,MAYURBHANJ,ODISHA||MAYURBHANJ,1472,0.1583009488309217,0.1583009488309217,0.123116881459089,ODISHA,MAYURBHANJ,True,EXACT,ODISHA,MAYURBHANJ,True,HIGH
36,142,2,30,0,55,19,58,59,141,62,48,4,45,10,13,13,2,23,0,72,264,1520,81,355,339,49,58,0.0532894736842105,2013,0.0618695359784801,2014,Odisha,NAYAGARH,ODISHA||NAYAGARH,1475,0.068293987521814,0.068293987521814,0.0064244515433339,ODISHA,NAYAGARH,True,EXACT,ODISHA,NAYAGARH,True,MEDIUM
17,46,0,24,0,49,11,22,41,85,30,25,5,40,7,7,120,14,23,0,43,443,1080,188,289,189,45,32,0.174074074074074,2013,0.2229787234042553,2014,Odisha,NUAPADA,ODISHA||NUAPADA,1480,0.1370364990640682,0.1370364990640682,0.085942224340187,ODISHA,NUAPADA,True,EXACT,ODISHA,NUAPADA,True,HIGH
64,65,0,58,0,93,10,113,189,449,180,139,5,105,13,24,56,5,181,0,187,1799,3753,324,459,941,110,152,0.0863309352517985,2013,0.1005327773917072,2014,Odisha,PURI,ODISHA||PURI,1483,0.0904010369593508,0.0904010369593508,0.0101317404323563,ODISHA,PURI,True,EXACT,ODISHA,PURI,True,HIGH
27,48,1,78,0,92,8,20,72,84,18,30,12,34,9,3,136,10,48,0,61,345,1163,275,410,202,46,39,0.236457437661221,2013,0.2393661384487072,2014,Odisha,RAYAGADA,ODISHA||RAYAGADA,1486,0.1876530441370876,0.1876530441370876,0.0517130943116195,ODISHA,RAYAGADA,True,EXACT,ODISHA,RAYAGADA,True,HIGH
62,18,0,71,0,61,24,67,184,515,161,31,7,66,5,5,134,17,32,0,151,715,2410,259,437,951,73,36,0.1074688796680498,2013,0.150187265917603,2014,Odisha,ROURKELA,ODISHA||ROURKELA,1489,0.0943257534400119,0.0943257534400119,0.055861512477591,ODISHA,ROURKELA,False,UNMATCHED,,,False,HIGH
48,95,0,81,0,56,19,114,247,513,181,70,15,68,17,9,63,7,37,0,179,1342,3038,197,476,1074,83,87,0.064845292955892,2013,0.0743143615452668,2014,Odisha,SAMBALPUR,ODISHA||SAMBALPUR,1492,0.0594138027390813,0.0594138027390813,0.0149005588061854,ODISHA,SAMBALPUR,True,EXACT,ODISHA,SAMBALPUR,True,MEDIUM
13,18,0,17,0,13,4,9,45,84,18,15,0,34,0,1,67,1,44,0,46,227,650,130,141,160,34,15,0.2,2013,0.1339779005524861,2014,Odisha,SONEPUR,ODISHA||SONEPUR,1495,0.1604666365702287,0.1604666365702287,0.0264887360177426,ODISHA,SONEPUR,True,EXACT,ODISHA,SONEPUR,True,HIGH
59,55,1,53,0,44,7,21,71,199,42,38,6,37,9,8,88,3,25,0,207,185,1576,177,328,340,43,47,0.1123096446700507,2013,0.1450151057401812,2014,Odisha,SUNDARGARH,ODISHA||SUNDARGARH,1502,0.1123343094598767,0.1123343094598767,0.0326807962803044,ODISHA,SUNDARGARH,True,EXACT,ODISHA,SUNDARGARH,True,HIGH
6,3,0,6,0,3,0,3,18,56,26,10,0,8,3,1,1,1,1,0,32,329,643,10,22,103,8,13,0.015552099533437,2013,0.0253353204172876,2014,Puducherry,KARAIKAL,PUDUCHERRY||KARAIKAL,1505,0.033876826474662,0.033876826474662,0.0085415060573744,PUDUCHERRY,KARAIKAL,True,EXACT,PUDUCHERRY,KARAIKAL,True,LOW
25,8,2,11,0,38,1,7,53,538,360,75,14,67,13,0,11,7,7,0,206,1464,3113,36,103,959,81,88,0.0115644073241246,2013,0.01304497082046,2014,Puducherry,PUDUCHERRY,PUDUCHERRY||PUDUCHERRY,1508,0.033436656658887,0.033436656658887,0.020391685838427,PUDUCHERRY,PUDUCHERRY,False,UNMATCHED,,,False,LOW
44,55,4,34,0,67,1,9,96,222,35,0,14,142,5,3,60,1,50,0,167,300,1491,148,274,363,156,5,0.0992622401073105,2013,0.1203438395415472,2014,Punjab,AMRITSAR RURAL,PUNJAB||AMRITSAR RURAL,1510,0.0378030344993562,0.0378030344993562,0.0825408050421909,PUNJAB,AMRITSAR RURAL,False,UNMATCHED,,,False,LOW
14,22,2,17,0,44,0,2,60,128,64,0,8,26,4,2,11,0,17,0,81,263,771,47,112,254,34,4,0.0609597924773022,2013,0.0948166877370417,2014,Punjab,BARNALA,PUNJAB||BARNALA,1513,0.0138125565500446,0.0138125565500446,0.081004131186997,PUNJAB,BARNALA,True,EXACT,PUNJAB,BARNALA,True,LOW
25,23,4,31,0,31,1,9,52,70,36,0,7,63,1,1,26,0,35,0,57,229,826,93,150,168,70,1,0.1125907990314769,2013,0.122543352601156,2014,Punjab,BATALA,PUNJAB||BATALA,1516,0.0880549231894407,0.0880549231894407,0.0344884294117152,PUNJAB,BATALA,False,UNMATCHED,,,False,HIGH
18,55,4,29,0,62,2,6,102,259,99,0,17,255,3,4,53,4,101,0,78,436,1652,191,229,468,272,3,0.1156174334140435,2013,0.1171171171171171,2014,Punjab,CP AMRITSAR,PUNJAB||CP AMRITSAR,1521,0.0555315571362571,0.0555315571362571,0.0615855599808599,PUNJAB,CP AMRITSAR,False,UNMATCHED,,,False,MEDIUM
23,33,4,41,0,67,0,11,179,388,163,0,6,232,2,11,78,14,162,0,64,447,1894,306,257,741,238,2,0.1615628299894403,2013,0.1163366336633663,2014,Punjab,CP JALANDHAR,PUNJAB||CP JALANDHAR,1524,0.093964267676357,0.093964267676357,0.0223723659870092,PUNJAB,CP JALANDHAR,False,UNMATCHED,,,False,HIGH
71,72,6,109,0,145,3,10,198,495,243,0,46,305,2,13,81,21,140,0,247,1025,3194,364,497,949,351,2,0.1139636819035691,2013,0.1102650874224478,2014,Punjab,CP LUDHIANA,PUNJAB||CP LUDHIANA,1527,0.0633639926764944,0.0633639926764944,0.0469010947459534,PUNJAB,CP LUDHIANA,False,UNMATCHED,,,False,MEDIUM
15,26,3,20,0,21,0,1,50,72,24,0,7,46,2,3,29,0,21,0,3,291,724,73,115,147,53,2,0.1008287292817679,2013,0.0846953937592867,2014,Punjab,FARIDKOT,PUNJAB||FARIDKOT,1530,0.0557778669032005,0.0557778669032005,0.0289175268560861,PUNJAB,FARIDKOT,True,EXACT,PUNJAB,FARIDKOT,True,MEDIUM
12,11,5,17,0,22,0,2,51,68,36,0,3,127,0,1,13,0,47,0,110,183,811,78,82,157,130,0,0.096177558569667,2013,0.0869565217391304,2014,Punjab,FATEHGARH SAHIB,PUNJAB||FATEHGARH SAHIB,1533,0.0982975135788508,0.0982975135788508,0.0113409918397204,PUNJAB,FATEHGARH SAHIB,True,EXACT,PUNJAB,FATEHGARH SAHIB,True,HIGH
20,23,2,34,0,32,0,3,67,109,44,0,5,65,0,4,14,4,33,0,40,239,863,89,128,223,70,0,0.1031286210892236,2013,0.1516533637400228,2014,Punjab,FAZILKA,PUNJAB||FAZILKA,1536,0.0906803960191113,0.0906803960191113,0.0609729677209114,PUNJAB,FAZILKA,True,EXACT,PUNJAB,FAZILKA,True,HIGH
9,24,4,23,0,42,0,3,42,110,27,0,8,56,1,3,41,1,44,0,98,252,884,112,146,182,64,1,0.1266968325791855,2013,0.1434058898847631,2014,Punjab,GURDASPUR,PUNJAB||GURDASPUR,1543,0.0805542537171974,0.0805542537171974,0.0628516361675656,PUNJAB,GURDASPUR,True,EXACT,PUNJAB,GURDASPUR,True,MEDIUM
52,36,6,36,0,39,0,25,141,171,38,0,7,149,7,5,54,0,154,0,217,355,1667,249,248,375,156,7,0.149370125974805,2013,0.1136224801466096,2014,Punjab,HOSHIARPUR,PUNJAB||HOSHIARPUR,1546,0.0777124321159321,0.0777124321159321,0.0359100480306774,PUNJAB,HOSHIARPUR,True,EXACT,PUNJAB,HOSHIARPUR,True,MEDIUM
39,54,4,39,0,26,4,8,137,182,51,0,2,231,2,5,51,5,71,0,149,364,1579,171,225,382,233,2,0.1082963901203293,2013,0.0883882149046793,2014,Punjab,JALANDHAR RURAL,PUNJAB||JALANDHAR RURAL,1548,0.0641187784514742,0.0641187784514742,0.024269436453205,PUNJAB,JALANDHAR RURAL,False,UNMATCHED,,,False,MEDIUM
31,24,1,30,0,42,2,6,97,159,35,0,7,172,2,7,40,0,62,0,93,305,1267,139,176,299,179,2,0.1097079715864246,2013,0.1122171945701357,2014,Punjab,KAPURTHALA,PUNJAB||KAPURTHALA,1551,0.0668643962817314,0.0668643962817314,0.0453527982884042,PUNJAB,KAPURTHALA,True,EXACT,PUNJAB,KAPURTHALA,True,MEDIUM
22,25,5,16,0,31,0,4,81,189,54,0,8,57,0,2,29,6,24,0,124,243,971,77,132,328,65,0,0.0792996910401647,2013,0.0865724381625441,2014,Punjab,KHANNA,PUNJAB||KHANNA,1554,0.0655972238297566,0.0655972238297566,0.0209752143327874,PUNJAB,KHANNA,False,UNMATCHED,,,False,MEDIUM
19,16,1,17,0,49,1,2,72,103,30,0,8,79,1,2,18,1,20,0,67,291,864,58,123,208,87,1,0.0671296296296296,2013,0.0638297872340425,2014,Punjab,LUDHIANA RURAL,PUNJAB||LUDHIANA RURAL,1556,0.0416751387941063,0.0416751387941063,0.0221546484399361,PUNJAB,LUDHIANA RURAL,False,UNMATCHED,,,False,LOW
