STATE/UT,DISTRICT,YEAR,NEXT_YEAR,WOMEN_CRIME_TOTAL,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,WOMEN_CRIME_SHARE,VIOLENT_CRIME,SERIOUS_VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,MURDER_SHARE,ROBBERY_SHARE,TOTAL IPC CRIMES,YEAR_NORMALIZED,NEXT_YEAR_WOMEN_CRIME_SHARE
CHHATTISGARH,BALRAMPUR,2001,2002,44,44,0.0720338983050847,0.0042372881355932,0.1864406779661017,71,26,75,6,17,0.3008474576271186,0.3177966101694915,0.0550847457627118,0.0466101694915254,235,0.0,0.1453957996768982
CHHATTISGARH,BILASPUR,2001,2002,380,370,0.015847496554892,0.0045934772622875,0.0872760679834634,972,189,1282,28,183,0.223242994947175,0.2944418925126321,0.0227377124483233,0.0084979329352319,4353,0.0,0.0755838641188959
CHHATTISGARH,BIZAPUR,2001,2002,5,5,0.0459770114942528,0.0,0.057471264367816,40,28,20,0,7,0.4597701149425287,0.2298850574712643,0.1034482758620689,0.0689655172413793,86,0.0,0.0416666666666666
CHHATTISGARH,DANTEWARA,2001,2002,53,52,0.0256756756756756,0.0148648648648648,0.0716216216216216,255,125,135,6,19,0.3445945945945945,0.1824324324324324,0.1121621621621621,0.0067567567567567,739,0.0,0.0615883306320907
CHHATTISGARH,DHAMTARI,2001,2002,79,74,0.0220661985957873,0.0040120361083249,0.0792377131394182,169,20,237,15,23,0.1695085255767301,0.2377131394182547,0.0140421263791374,0.0,996,0.0,0.0712
CHHATTISGARH,DURG,2001,2002,769,731,0.0220015278838808,0.0087089381207028,0.1174942704354469,835,192,1545,107,83,0.1275783040488922,0.2360580595874713,0.0116119174942704,0.0076394194041252,6544,0.0,0.0900032669062397
CHHATTISGARH,GRP RAIPUR,2001,2002,5,5,0.0,0.0,0.0158227848101265,24,12,216,2,4,0.0759493670886076,0.6835443037974683,0.0063291139240506,0.0284810126582278,315,0.0,0.0186915887850467
CHHATTISGARH,JAGDALPUR,2001,2002,133,131,0.0325427468284611,0.0033094318808604,0.0733590733590733,393,142,343,22,47,0.2167677881963596,0.1891891891891892,0.0441257584114727,0.0126861555432984,1812,0.0,0.0685504971219257
CHHATTISGARH,JANJGIR,2001,2002,286,273,0.0140776699029126,0.0043689320388349,0.1388349514563106,763,102,457,27,128,0.3703883495145631,0.2218446601941747,0.0233009708737864,0.012135922330097,2059,0.0,0.115136476426799
CHHATTISGARH,JASHPUR,2001,2002,86,85,0.05,0.0027777777777777,0.1194444444444444,187,76,164,25,21,0.2597222222222222,0.2277777777777777,0.0513888888888888,0.0236111111111111,719,0.0,0.0769230769230769
CHHATTISGARH,KANKER,2001,2002,96,93,0.0551905387647831,0.0052562417871222,0.1261498028909329,153,54,128,11,26,0.2010512483574244,0.1681997371879106,0.0407358738501971,0.0065703022339027,760,0.0,0.0983763132760267
CHHATTISGARH,KORBA,2001,2002,188,181,0.0217699952673923,0.0061523899668717,0.0889730241362991,637,55,534,53,74,0.3014671083767156,0.252721249408424,0.0156176053005205,0.0037860861334595,2112,0.0,0.0766550522648083
CHHATTISGARH,KORIYA,2001,2002,179,177,0.0206686930091185,0.0042553191489361,0.1088145896656535,254,70,390,12,28,0.1544072948328267,0.2370820668693009,0.0212765957446808,0.0036474164133738,1644,0.0,0.1037859007832898
CHHATTISGARH,MAHASAMUND,2001,2002,152,146,0.036256323777403,0.005902192242833,0.1281618887015177,253,49,262,35,40,0.2133220910623946,0.2209106239460371,0.0151770657672849,0.0050590219224283,1185,0.0,0.0837735849056603
CHHATTISGARH,RAIGARH,2001,2002,192,187,0.0321017565112053,0.003634161114476,0.1162931556632344,398,87,400,56,38,0.2410660205935796,0.2422774076317383,0.0302846759539672,0.0078740157480314,1650,0.0,0.1266149870801033
CHHATTISGARH,RAIPUR,2001,2002,574,532,0.0153234124060704,0.0055989391483718,0.0845734492411964,1631,262,1814,92,138,0.2403123618682776,0.2672756740828053,0.0135553263592161,0.0085457492264623,6786,0.0,0.0970335954253037
CHHATTISGARH,RAJNANDGAON,2001,2002,220,208,0.0218785364013579,0.0015088645794039,0.0829875518672199,270,78,538,24,61,0.1018483591097699,0.2029422859298378,0.0135797812146359,0.0056582421727649,2650,0.0,0.0841683366733467
CHHATTISGARH,SARGUJA,2001,2002,458,448,0.0463110827211753,0.005429575215586,0.1462791440434366,623,190,726,37,135,0.1989779623123602,0.2318748003832641,0.0335356116256786,0.0134142446502714,3130,0.0,0.1408759124087591
D & N HAVELI,D and N HAVELI,2001,2002,21,21,0.017094017094017,0.0113960113960113,0.0598290598290598,40,7,81,26,5,0.1139601139601139,0.2307692307692307,0.0085470085470085,0.0056980056980056,350,0.0,0.0542857142857142
DAMAN & DIU,DAMAN,2001,2002,9,9,0.0,0.0256410256410256,0.0461538461538461,43,11,73,12,17,0.2205128205128205,0.3743589743589743,0.0307692307692307,0.0,194,0.0,0.0235849056603773
DAMAN & DIU,DIU,2001,2002,0,0,0.0,0.0,0.0,13,1,10,3,9,0.2826086956521739,0.217391304347826,0.0217391304347826,0.0,45,0.0,0.0196078431372549
DELHI UT,CENTRAL,2001,2002,133,126,0.0074646760863769,0.0165289256198347,0.0354572114102905,239,117,1789,194,10,0.0637163423087176,0.4769394828045854,0.0077312716608904,0.0111970141295654,3750,0.0,0.0444258172673931
DELHI UT,EAST,2001,2002,292,281,0.0053956834532374,0.0366456834532374,0.0656474820143884,446,169,1972,190,24,0.1002697841726618,0.4433453237410072,0.0125899280575539,0.0105665467625899,4447,0.0,0.0636269963936115
DELHI UT,G.R.P.(RLY),2001,2002,12,12,0.0006131207847946,0.0042918454935622,0.0073574494175352,33,26,1444,23,0,0.0202329858982219,0.8853464132434089,0.0067443286327406,0.0067443286327406,1630,0.0,0.0042613636363636
DELHI UT,I.G.I. AIRPORT,2001,2002,6,4,0.0,0.0063897763578274,0.0095846645367412,13,7,54,490,2,0.0207667731629392,0.0862619808306709,0.0031948881789137,0.0031948881789137,625,0.0,0.0068965517241379
DELHI UT,NEW DELHI,2001,2002,64,58,0.0033821871476888,0.0101465614430665,0.0240511086057872,96,47,1335,344,17,0.0360766629086809,0.5016910935738444,0.0041337842916196,0.0082675685832393,2660,0.0,0.0232654756958869
DELHI UT,NORTH,2001,2002,172,166,0.0070017504376094,0.0247561890472618,0.043010752688172,294,118,1595,252,14,0.0735183795948987,0.398849712428107,0.0070017504376094,0.0130032508127031,3998,0.0,0.0472569255839217
DELHI UT,NORTH EAST,2001,2002,256,255,0.0104347826086956,0.0455072463768116,0.0742028985507246,487,220,1195,87,10,0.141159420289855,0.3463768115942029,0.0179710144927536,0.0214492753623188,3449,0.0,0.0902636916835699
DELHI UT,NORTH WEST,2001,2002,788,770,0.0102979404119176,0.0517896420715856,0.0787842431513697,825,376,3605,197,34,0.0824835032993401,0.3604279144171166,0.0133973205358928,0.0121975604879024,10001,0.0,0.0775674499564839
DELHI UT,S.T.F.,2001,2002,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
DELHI UT,SOUTH,2001,2002,487,463,0.0060487623301693,0.0246603387306904,0.0453191885352689,638,285,5152,474,56,0.0593709287176623,0.4794342080774241,0.0077238042062162,0.0111669458403126,10745,0.0,0.0397550231008918
DELHI UT,SOUTH WEST,2001,2002,338,325,0.0077922077922077,0.0322820037105751,0.062708719851577,401,188,2258,216,40,0.0743970315398886,0.4189239332096475,0.011317254174397,0.0137291280148423,5389,0.0,0.0643821391484942
DELHI UT,WEST,2001,2002,303,301,0.0058509946690937,0.0196333376674034,0.0393966974385645,448,191,2578,237,8,0.0582499024834221,0.3351969834871928,0.0091015472630347,0.007541282017943,7690,0.0,0.0367883620086725
GOA,NORTH GOA,2001,2002,30,28,0.0031446540880503,0.0031446540880503,0.0235849056603773,178,52,495,54,43,0.139937106918239,0.3891509433962264,0.0172955974842767,0.0078616352201257,1271,0.0,0.0238957277335264
GOA,SOUTH GOA,2001,2002,28,23,0.007469654528478,0.0046685340802987,0.0261437908496732,156,44,472,49,37,0.1456582633053221,0.4407096171802054,0.0130718954248366,0.0140056022408963,1070,0.0,0.0207351555136663
GUJARAT,AHMEDABAD COMMR.,2001,2002,800,773,0.0028895310068904,0.0105949470252648,0.0592724309105727,1902,400,4493,358,193,0.1409202044898866,0.332888790101504,0.0066681484774394,0.0142253834185374,13496,0.0,0.0454419889502762
GUJARAT,AHMEDABAD RURAL,2001,2002,142,142,0.0023288309268747,0.0125756870051234,0.0661387983232417,601,69,387,29,74,0.27992547741034,0.1802515137401024,0.0121099208197484,0.0116441546343735,2146,0.0,0.0400288496213487
GUJARAT,AHWA-DANG,2001,2002,7,7,0.0067567567567567,0.0135135135135135,0.0472972972972973,49,7,15,7,12,0.3310810810810811,0.1013513513513513,0.0405405405405405,0.0067567567567567,147,0.0,0.0701754385964912
GUJARAT,AMRELI,2001,2002,158,158,0.000912408759124,0.0177919708029197,0.0720802919708029,492,77,355,41,69,0.2244525547445255,0.1619525547445255,0.0187043795620437,0.011405109489051,2191,0.0,0.0782937365010799
GUJARAT,ANAND,2001,2002,273,270,0.0007731958762886,0.0077319587628865,0.070360824742268,717,58,646,189,85,0.1847938144329897,0.1664948453608247,0.0072164948453608,0.0036082474226804,3879,0.0,0.0655440414507772
GUJARAT,BHARUCH,2001,2002,118,118,0.0013101867016049,0.0127743203406485,0.0386505076973468,497,68,568,142,66,0.1627906976744186,0.1860465116279069,0.012119226989846,0.0055682934818211,3052,0.0,0.035309361839974
GUJARAT,BHAVNAGAR,2001,2002,243,236,0.0017685203379838,0.0117901355865592,0.0477500491255649,353,140,817,260,138,0.0693652977009235,0.1605423462369817,0.0125761446256631,0.0094321084692473,5088,0.0,0.0491548474839712
GUJARAT,DAHOD,2001,2002,48,48,0.0029103608847497,0.0087310826542491,0.0279394644935972,531,88,262,26,80,0.309080325960419,0.1525029103608847,0.0209545983701979,0.0256111757857974,1717,0.0,0.0344036697247706
GUJARAT,GANDHINAGAR,2001,2002,182,175,0.0011497556769186,0.0043115837884449,0.0523138832997987,552,58,803,76,69,0.1586662834147743,0.2308134521414199,0.0071859729807415,0.0063236562230526,3478,0.0,0.053030303030303
GUJARAT,HIMATNAGAR,2001,2002,268,268,0.0042351768809167,0.0077229696063776,0.0667663178873941,518,96,447,111,90,0.1290483308420528,0.1113602391629297,0.0137020428500249,0.0072247135027404,4013,0.0,0.0558468201504444
GUJARAT,JAMNAGAR,2001,2002,232,230,0.0051840331778123,0.0069984447900466,0.0601347848626231,549,97,756,73,47,0.1423017107309487,0.1959564541213063,0.0124416796267496,0.0051840331778123,3857,0.0,0.0741881298992161
GUJARAT,JUNAGADH,2001,2002,507,499,0.0026990553306342,0.0088683246577983,0.0977443609022556,774,145,855,220,102,0.1492192018507808,0.1648351648351648,0.0107962213225371,0.0100250626566416,5186,0.0,0.0965669544268219
GUJARAT,KHEDA NORTH,2001,2002,206,206,0.0028556593977154,0.0077881619937694,0.053478712357217,601,66,545,118,84,0.1560228452751817,0.141484942886812,0.0109034267912772,0.0049325025960539,3851,0.0,0.0472990436805376
GUJARAT,KUTCH,2001,2002,230,229,0.000595947556615,0.0071513706793802,0.068533969010727,614,92,459,60,66,0.1829558998808104,0.1367699642431466,0.0101311084624553,0.0032777115613825,3355,0.0,0.0689368770764119
GUJARAT,MEHSANA,2001,2002,303,302,0.0007727975270479,0.0112055641421947,0.0585394126738794,1394,90,820,137,113,0.2693199381761978,0.1584234930448222,0.0054095826893353,0.008693972179289,5175,0.0,0.0523335286076938
GUJARAT,NARMADA,2001,2002,34,33,0.0148975791433892,0.0167597765363128,0.0633147113594041,124,19,61,18,20,0.2309124767225326,0.1135940409683426,0.0297951582867784,0.0,536,0.0,0.0444763271162123
GUJARAT,NAVSARI,2001,2002,31,31,0.0014234875444839,0.0042704626334519,0.0220640569395017,211,45,238,63,28,0.1501779359430605,0.1693950177935943,0.0185053380782918,0.0092526690391459,1404,0.0,0.0302583025830258
GUJARAT,PALANPUR,2001,2002,265,263,0.0046296296296296,0.0105452674897119,0.0681584362139917,1608,144,692,113,115,0.4135802469135802,0.1779835390946502,0.0133744855967078,0.0120884773662551,3887,0.0,0.0651361452215696
GUJARAT,PANCHMAHAL,2001,2002,118,95,0.0019716088328075,0.0181388012618296,0.0465299684542586,668,88,500,89,107,0.2634069400630915,0.1971608832807571,0.0220820189274447,0.0074921135646687,2535,0.0,0.0248241621845262
GUJARAT,PATAN,2001,2002,125,125,0.0012254901960784,0.008578431372549,0.0510620915032679,561,61,323,81,90,0.2291666666666666,0.1319444444444444,0.0098039215686274,0.0077614379084967,2447,0.0,0.0606694560669456
GUJARAT,PORBANDAR,2001,2002,85,85,0.0049342105263157,0.0041118421052631,0.0699013157894736,171,27,163,53,13,0.140625,0.1340460526315789,0.0123355263157894,0.0024671052631578,1215,0.0,0.0700164744645799
GUJARAT,RAJKOT COMMR.,2001,2002,284,272,0.0010471204188481,0.0096335078534031,0.0594764397905759,832,94,1587,128,119,0.174240837696335,0.3323560209424084,0.0060732984293193,0.0064921465968586,4774,0.0,0.0568353067814854
GUJARAT,RAJKOT RURAL,2001,2002,316,313,0.0045423574835339,0.0090847149670679,0.0717692482398364,766,92,608,219,79,0.1739722916193504,0.1380876674994322,0.0068135362253009,0.005223711106064,4402,0.0,0.0682181154460415
GUJARAT,SURAT COMMR.,2001,2002,231,230,0.0027527527527527,0.0142642642642642,0.0578078078078078,658,178,1860,300,137,0.1646646646646646,0.4654654654654654,0.0245245245245245,0.0147647647647647,3995,0.0,0.0582314881380301
GUJARAT,SURAT RURAL,2001,2002,94,94,0.0147142048670062,0.0130164119977362,0.0531975099037917,443,98,359,70,39,0.2507074136955291,0.2031692133559705,0.0350877192982456,0.0158460667798528,1766,0.0,0.0441533236293061
GUJARAT,SURENDRANAGAR,2001,2002,165,162,0.0035324341682723,0.0093127809890815,0.0529865125240847,663,68,327,78,82,0.2129094412331406,0.105009633911368,0.0122029543994861,0.00417469492614,3113,0.0,0.0570427023581899
GUJARAT,VADODARA COMMR.,2001,2002,149,139,0.000594294770206,0.0069334389857369,0.0295166402535657,603,87,1284,289,158,0.1194532488114104,0.2543581616481775,0.0067353407290015,0.0077258320126782,5047,0.0,0.0191091752142756
GUJARAT,VADODARA RURAL,2001,2002,171,171,0.005736137667304,0.0121096239643084,0.0544933078393881,494,106,313,123,44,0.1574251115360102,0.0997450605481198,0.0226258763543658,0.0066921606118546,3137,0.0,0.0429248075784487
GUJARAT,VALSAD,2001,2002,85,85,0.0028938906752411,0.005144694533762,0.0273311897106109,421,80,725,89,52,0.1353697749196141,0.2331189710610932,0.0141479099678456,0.0080385852090032,3109,0.0,0.0247542773935202
GUJARAT,W.RLY,2001,2002,15,15,0.00070323488045,0.0,0.010548523206751,171,110,1026,22,8,0.120253164556962,0.7215189873417721,0.010548523206751,0.0611814345991561,1421,0.0,0.0163043478260869
HARYANA,AMBALA,2001,2002,219,219,0.0046868342564976,0.0161908819769919,0.0933106092884533,354,69,701,89,16,0.1508308478909245,0.2986791648913506,0.0110779718789944,0.0076693651469961,2346,0.0,0.0837551771744132
HARYANA,BHIWANI,2001,2002,112,112,0.0053879310344827,0.0048491379310344,0.0603448275862069,463,87,341,81,125,0.2494612068965517,0.183728448275862,0.021551724137931,0.0102370689655172,1855,0.0,0.0778751933986591
HARYANA,FARIDABAD,2001,2002,531,289,0.0063694267515923,0.0134274401790325,0.0914098812187984,594,157,955,184,147,0.1022551213634016,0.1644000688586676,0.0117059734894129,0.007574453434326,5808,0.0,0.1981428571428571
HARYANA,FATEHABAD,2001,2002,164,164,0.0139917695473251,0.0164609053497942,0.1349794238683127,275,54,251,55,17,0.2263374485596707,0.2065843621399176,0.0148148148148148,0.0090534979423868,1214,0.0,0.0969845150774246
HARYANA,GRP,2001,2002,34,8,0.0,0.0032467532467532,0.0551948051948051,52,32,175,6,9,0.0844155844155844,0.2840909090909091,0.0389610389610389,0.0081168831168831,615,0.0,0.0959792477302205
HARYANA,GURGAON,2001,2002,277,256,0.0091350271196117,0.0142734798743933,0.0790750785041393,477,155,1143,86,98,0.1361689980017128,0.3262917499286326,0.0196974022266628,0.0145589494718812,3502,0.0,0.0849889624724061
HARYANA,HISSAR,2001,2002,210,210,0.0035323207347227,0.009184033910279,0.0741787354291769,552,132,711,184,36,0.1949841045566937,0.2511480042387848,0.0158954433062522,0.0095372659837513,2830,0.0,0.0777690494893951
HARYANA,JHAJJAR,2001,2002,232,219,0.0139813581890812,0.0093209054593874,0.1544607190412782,364,103,308,72,68,0.2423435419440745,0.2050599201065246,0.0319573901464713,0.0166444740346205,1501,0.0,0.1560236998025016
HARYANA,JIND,2001,2002,162,133,0.0144528561596696,0.0082587749483826,0.1114934618031658,323,92,329,120,73,0.2222986923606331,0.2264280798348245,0.0254645560908465,0.0192704748795595,1452,0.0,0.0935143288084464
HARYANA,KAITHAL,2001,2002,158,158,0.0133779264214046,0.0075250836120401,0.1321070234113712,281,65,259,77,28,0.2349498327759197,0.2165551839464883,0.0275919732441471,0.0075250836120401,1195,0.0,0.1149732620320855
HARYANA,KARNAL,2001,2002,220,218,0.0184563758389261,0.0130033557046979,0.0922818791946308,862,89,700,81,58,0.3615771812080537,0.2936241610738255,0.0176174496644295,0.0067114093959731,2383,0.0,0.0938362465501379
HARYANA,KURUKSHETRA,2001,2002,159,151,0.0176738882554161,0.0079817559863169,0.0906499429874572,217,45,493,151,4,0.1237172177879133,0.2810718358038768,0.0114025085518814,0.0074116305587229,1753,0.0,0.0872374798061389
HARYANA,MAHENDRAGARH,2001,2002,74,74,0.0094017094017094,0.0111111111111111,0.0632478632478632,241,37,177,44,68,0.2059829059829059,0.1512820512820512,0.0222222222222222,0.0008547008547008,1169,0.0,0.0605828220858895
HARYANA,PANCHKULA,2001,2002,104,94,0.0056872037914691,0.0170616113744075,0.0985781990521327,47,25,350,43,3,0.0445497630331753,0.3317535545023696,0.0113744075829383,0.0047393364928909,1054,0.0,0.1439393939393939
HARYANA,PANIPAT,2001,2002,187,176,0.020042194092827,0.0100210970464135,0.0986286919831223,298,119,664,74,42,0.1571729957805907,0.350210970464135,0.0226793248945147,0.0247890295358649,1895,0.0,0.1511683357176919
HARYANA,REWARI,2001,2002,67,67,0.0090534979423868,0.0106995884773662,0.0551440329218107,214,45,248,29,62,0.1761316872427983,0.2041152263374485,0.0172839506172839,0.0057613168724279,1214,0.0,0.0564142194744976
HARYANA,ROHTAK,2001,2002,145,125,0.0150780829294561,0.0070005385029617,0.078082929456112,340,116,628,80,47,0.1830910070005385,0.3381798599892299,0.0306946688206785,0.0156165858912224,1856,0.0,0.0711252653927813
HARYANA,SIRSA,2001,2002,168,168,0.0096099491237987,0.010175240248728,0.0949689089881288,453,80,441,58,30,0.2560768795929904,0.2492933860938383,0.0209157716223855,0.0028264556246466,1768,0.0,0.1023046655424395
HARYANA,SONIPAT,2001,2002,146,132,0.0077120822622107,0.0133676092544987,0.075064267352185,506,154,510,56,14,0.2601542416452442,0.2622107969151671,0.0375321336760925,0.0143958868894601,1944,0.0,0.071323888617489
HARYANA,YAMUNANAGAR,2001,2002,155,150,0.0156472261735419,0.0184921763869132,0.1102418207681365,304,67,316,39,8,0.2162162162162162,0.22475106685633,0.0298719772403982,0.0064011379800853,1405,0.0,0.0845503458877786
HIMACHAL PRADESH,BILASPUR,2001,2002,99,98,0.0046511627906976,0.0093023255813953,0.0920930232558139,171,21,104,23,96,0.1590697674418604,0.0967441860465116,0.0074418604651162,0.0027906976744186,1074,0.0,0.0623973727422003
HIMACHAL PRADESH,CHAMBA,2001,2002,74,73,0.0215827338129496,0.0305755395683453,0.1330935251798561,86,17,122,13,14,0.1546762589928057,0.2194244604316546,0.0233812949640287,0.0017985611510791,555,0.0,0.0973451327433628
HIMACHAL PRADESH,G.R.P.,2001,2002,0,0,0.0,0.0,0.0,2,1,1,0,1,0.4,0.2,0.2,0.0,4,0.0,0.1111111111111111
HIMACHAL PRADESH,HAMIRPUR,2001,2002,59,57,0.0040106951871657,0.0040106951871657,0.0788770053475935,213,9,47,16,33,0.28475935828877,0.0628342245989304,0.0026737967914438,0.0013368983957219,747,0.0,0.0692488262910798
HIMACHAL PRADESH,KANGRA,2001,2002,150,150,0.0088408644400785,0.0147347740667976,0.0736738703339882,452,47,259,31,151,0.2220039292730845,0.1272102161100196,0.0117878192534381,0.0019646365422396,2035,0.0,0.0606523955147808
HIMACHAL PRADESH,KINNAUR,2001,2002,15,15,0.0405405405405405,0.0202702702702702,0.1013513513513513,13,5,26,2,5,0.0878378378378378,0.1756756756756756,0.0337837837837837,0.0,147,0.0,0.1354838709677419
HIMACHAL PRADESH,KULLU,2001,2002,34,34,0.0206022187004754,0.011093502377179,0.0538827258320126,78,15,68,11,33,0.1236133122028526,0.1077654516640253,0.0206022187004754,0.0015847860538827,630,0.0,0.075268817204301
HIMACHAL PRADESH,LAHAUL-SPITI,2001,2002,4,4,0.0392156862745098,0.0196078431372549,0.0784313725490196,5,2,7,1,3,0.0980392156862745,0.1372549019607843,0.0196078431372549,0.0196078431372549,50,0.0,0.0289855072463768
HIMACHAL PRADESH,MANDI,2001,2002,146,142,0.0091533180778032,0.0062929061784897,0.0835240274599542,330,29,174,28,117,0.188787185354691,0.0995423340961098,0.0102974828375286,0.0017162471395881,1747,0.0,0.0782657657657657
HIMACHAL PRADESH,SHIMLA,2001,2002,115,114,0.0091603053435114,0.0066157760814249,0.0585241730279898,247,36,365,44,135,0.1256997455470738,0.1857506361323155,0.0071246819338422,0.0035623409669211,1964,0.0,0.0597312095569935
HIMACHAL PRADESH,SIRMAUR,2001,2002,85,81,0.0142045454545454,0.018465909090909,0.1207386363636363,128,12,68,14,60,0.1818181818181818,0.096590909090909,0.0042613636363636,0.0056818181818181,703,0.0,0.0981767180925666
HIMACHAL PRADESH,SOLAN,2001,2002,75,74,0.0106100795755968,0.0114942528735632,0.0663129973474801,365,24,137,24,71,0.3227232537577365,0.121131741821397,0.0097259062776304,0.0008841732979664,1130,0.0,0.0686661404893449
HIMACHAL PRADESH,UNA,2001,2002,45,45,0.0126050420168067,0.0070028011204481,0.0630252100840336,174,15,98,10,43,0.2436974789915966,0.1372549019607843,0.0084033613445378,0.0028011204481792,713,0.0,0.0460199004975124
JAMMU & KASHMIR,ANANTNAG,2001,2002,130,118,0.0054298642533936,0.053393665158371,0.1176470588235294,218,131,230,33,118,0.1972850678733031,0.2081447963800905,0.0669683257918552,0.0144796380090497,1104,0.0,0.1501103752759381
